#YY,MM,DD,hh,mm,WVHT,SwH,SwP,WWH,WWP,SwD,WWD,STEEPNESS,APD,MWD
#yr,mo,dy,hr,mn,m,m,sec,m,sec,-,degT,-,sec,degT
2022,2,7,3,26,2.1,1.6,12.5,1.4,9.9,WNW,NNW,SWELL,8.4,298
2022,2,7,2,56,2,1.4,13.3,1.3,9.9,NW,NNW,SWELL,8.4,310
2022,2,7,2,26,2.1,1.6,11.8,1.4,9.9,NW,NW,SWELL,8.8,317
2022,2,7,1,56,2,1.6,12.5,1.2,9.9,NW,N,SWELL,8.8,312
2022,2,7,1,26,2.2,1.7,12.5,1.3,9.9,NW,NNW,SWELL,9.1,311
2022,2,7,0,56,2.1,1.7,14.3,1.2,9.1,WNW,NNW,SWELL,8.9,301
2022,2,7,0,26,2.1,1.7,12.5,1.1,9.9,NW,N,SWELL,9,314
2022,2,6,23,56,2.1,1.7,13.3,1.2,9.9,NW,NNW,SWELL,9,308
2022,2,6,23,26,2.3,1.9,13.3,1.2,9.9,NW,NNW,SWELL,9.5,317
2022,2,6,22,56,2.3,2,11.8,1.1,9.9,NW,NW,SWELL,9.8,318
2022,2,6,22,26,2.2,1.8,11.8,1.1,9.9,NW,NW,SWELL,9.2,321
2022,2,6,21,56,2.2,1.9,12.5,1.2,9.9,NW,NW,SWELL,9.2,307
2022,2,6,21,26,2.2,1.9,12.5,1.1,9.9,NW,NW,SWELL,9.3,314
2022,2,6,20,56,2.2,2,12.5,1,9.1,NW,NNW,SWELL,9.6,305
2022,2,6,20,26,2.6,2.3,13.3,1.2,9.9,NW,NW,SWELL,9.9,317
2022,2,6,19,56,2.3,2,13.3,1.1,9.1,NW,NNW,SWELL,9.6,308
2022,2,6,19,26,2.2,1.9,12.5,1.1,9.9,NW,NW,SWELL,9.3,304
2022,2,6,18,56,2.2,1.9,12.5,1.1,9.9,NW,NW,SWELL,9.7,310
2022,2,6,18,26,2.2,2,13.3,1,9.9,NW,NW,SWELL,9.8,311
2022,2,6,17,56,2.5,2.1,12.5,1.2,9.9,NW,NW,SWELL,10,310
2022,2,6,17,26,2.4,2,12.5,1.1,9.9,NW,NW,SWELL,9.9,304
2022,2,6,16,56,2.6,2.3,13.3,1.1,9.9,NW,NW,SWELL,10.6,310
2022,2,6,16,26,2.5,2.3,13.3,1,9.1,NW,N,SWELL,10.8,308
2022,2,6,15,56,2.1,1.8,13.3,1.1,9.1,NW,MM,SWELL,10.1,311
2022,2,6,15,26,2.6,2.3,13.3,1.1,9.1,NW,N,SWELL,10.9,315
2022,2,6,14,56,2.5,2.2,13.3,1.1,9.9,NW,N,SWELL,10.8,310
2022,2,6,14,26,2.3,1.9,13.3,1.1,9.9,NW,N,SWELL,10.4,308
2022,2,6,13,56,2.2,1.9,13.3,1.1,9.9,NW,NNW,SWELL,10.6,317
2022,2,6,13,26,2.1,1.9,13.3,1,9.1,NW,NNE,SWELL,10.6,321
2022,2,6,12,56,2.3,2,13.3,1.1,9.9,NW,NNW,SWELL,10.3,319
2022,2,6,12,26,2.3,2,13.3,1.1,9.9,NW,NNW,SWELL,10.2,312
2022,2,6,11,56,2.2,1.9,14.3,1.1,9.9,NW,NNW,SWELL,10.3,318
2022,2,6,11,26,2.3,2,13.3,1,9.9,NW,NW,SWELL,10.8,321
2022,2,6,10,56,2.5,2.3,13.3,1,9.1,NW,N,SWELL,11.4,314
2022,2,6,10,26,2.4,2.1,14.3,1.1,9.9,NW,NNW,SWELL,11.1,318
2022,2,6,9,56,2.6,2.3,13.3,1.1,9.1,NW,N,SWELL,11.4,322
2022,2,6,9,26,2.1,1.9,13.3,1.1,9.1,NW,N,SWELL,10.4,315
2022,2,6,8,56,2.2,1.9,13.3,1.1,9.9,NW,NW,SWELL,10.5,318
2022,2,6,8,26,2.1,1.8,13.3,1.1,9.9,NW,NW,SWELL,10.2,310
2022,2,6,7,56,2.2,1.8,13.3,1.2,9.9,NW,NW,SWELL,10.1,305
2022,2,6,7,26,2.5,2.2,13.3,1.2,9.9,NW,NW,SWELL,10.6,307
2022,2,6,6,56,2.1,1.8,14.3,1.1,9.9,NW,NW,SWELL,10,305
2022,2,6,6,26,2.3,2,14.3,1.2,9.9,NW,NW,SWELL,10.3,305
2022,2,6,5,56,2.5,2.2,13.3,1.1,9.9,WNW,NW,SWELL,10.8,298
2022,2,6,5,26,2.2,1.8,14.3,1.1,9.9,NW,NW,SWELL,10,304
2022,2,6,4,56,2.2,1.9,13.3,1.1,9.9,WNW,WNW,SWELL,10.1,298
2022,2,6,4,26,2.3,1.9,13.3,1.2,9.9,NW,NW,SWELL,10.1,304
2022,2,6,3,56,2.2,1.9,12.5,1.1,9.9,WNW,NNW,SWELL,9.9,295
2022,2,6,3,26,2.2,1.9,14.3,1.1,9.1,WNW,N,SWELL,9.8,295
2022,2,6,2,56,2.1,1.8,11.8,1.1,9.1,NW,N,SWELL,9.8,305
2022,2,6,2,26,1.9,1.6,11.8,1.1,9.1,NW,NNW,SWELL,9.3,312
2022,2,6,1,56,2.4,2.2,14.3,1.1,9.9,WNW,NNW,SWELL,10.6,301
2022,2,6,1,26,2.2,1.9,15.4,1,9.1,NW,N,SWELL,10.4,308
2022,2,6,0,56,2.3,2,13.3,1.1,9.9,NW,NW,SWELL,10.4,304
2022,2,6,0,26,2.2,1.9,12.5,1,9.9,WNW,NNW,SWELL,10.4,301
2022,2,5,23,56,2,1.7,14.3,1,9.1,WNW,NNE,SWELL,10.2,300
2022,2,5,23,26,2.2,2,12.5,1,9.9,NW,NW,SWELL,10.9,312
2022,2,5,22,56,2.1,1.8,14.3,1,9.1,NW,N,SWELL,10.5,308
2022,2,5,22,26,2.5,2.3,14.3,1,9.9,WNW,NW,SWELL,11.5,301
2022,2,5,21,56,1.9,1.6,13.3,1,9.9,NW,NW,SWELL,10.4,304
2022,2,5,21,26,2.3,2,12.5,1,9.9,NW,NNW,SWELL,11,308
2022,2,5,20,56,2.2,1.9,13.3,1,9.1,WNW,NNW,SWELL,11.1,297
2022,2,5,20,26,2.3,2,14.3,1,9.9,WNW,NNW,SWELL,11.3,295
2022,2,5,19,56,2.2,1.9,14.3,1,9.1,NW,N,SWELL,11.2,304
2022,2,5,19,26,2.3,2.1,13.3,0.9,9.9,WNW,NNW,SWELL,11.7,297
2022,2,5,18,56,2,1.8,13.3,0.8,9.1,NW,N,SWELL,11.5,308
2022,2,5,18,26,2.1,1.9,12.5,0.9,9.9,WNW,N,SWELL,11.2,303
2022,2,5,17,56,2.1,1.9,12.5,0.9,9.1,NW,NNE,SWELL,11.4,305
2022,2,5,17,26,2,1.8,12.5,0.9,9.9,NW,NW,SWELL,11.3,305
2022,2,5,16,56,2,1.7,13.3,1,9.9,NW,NNW,SWELL,11,317
2022,2,5,16,26,1.9,1.5,12.5,1.1,9.9,NW,NW,SWELL,10.6,310
2022,2,5,15,56,1.9,1.6,13.3,1,9.9,WNW,MM,SWELL,11,298
2022,2,5,15,26,1.9,1.7,13.3,0.9,9.9,NW,NW,SWELL,11.1,310
2022,2,5,14,56,1.9,1.6,12.5,0.9,9.9,NW,N,SWELL,11.1,311
2022,2,5,14,26,1.7,1.3,11.8,1,9.1,NW,N,SWELL,10.5,317
2022,2,5,13,56,1.9,1.6,13.3,1.1,9.9,NW,NNW,SWELL,10.8,318
2022,2,5,13,26,1.9,1.6,13.3,1,9.9,NW,N,SWELL,11,314
2022,2,5,12,56,1.8,1.4,13.3,1,9.9,NW,NW,SWELL,10.5,314
2022,2,5,12,26,1.8,1.5,13.3,0.9,9.9,NW,N,SWELL,10.6,308
2022,2,5,11,56,2,1.7,13.3,1,9.9,NW,NNW,SWELL,11,311
2022,2,5,11,26,1.8,1.4,13.3,1.1,9.9,NW,NNW,SWELL,10.6,310
2022,2,5,10,56,1.9,1.6,13.3,1,9.9,NW,NNE,SWELL,10.8,311
2022,2,5,10,26,1.9,1.6,13.3,1.1,9.9,NW,N,SWELL,10.8,314
2022,2,5,9,56,1.9,1.6,13.3,1,9.9,NW,N,SWELL,10.8,319
2022,2,5,9,26,1.9,1.6,12.5,1,9.1,NW,N,SWELL,10.8,312
2022,2,5,8,56,1.8,1.5,13.3,0.9,9.9,NW,NNE,SWELL,10.7,324
2022,2,5,8,26,1.8,1.5,12.5,1,9.9,NW,N,SWELL,10.7,314
2022,2,5,7,56,2.1,1.8,13.3,1.1,9.9,NW,NNE,SWELL,10.8,318
2022,2,5,7,26,1.9,1.5,13.3,1.1,9.9,NW,NNW,SWELL,10.6,319
2022,2,5,6,56,2.1,1.7,14.3,1.1,9.9,NW,NNW,SWELL,10.8,311
2022,2,5,6,26,1.8,1.5,13.3,1,9.9,NW,N,SWELL,10.5,318
2022,2,5,5,56,1.9,1.4,14.3,1.1,9.9,NW,N,SWELL,10.4,307
2022,2,5,5,26,2,1.6,13.3,1.1,9.9,NW,N,SWELL,10.5,319
2022,2,5,4,56,2.2,1.8,12.5,1.2,9.9,NW,N,SWELL,10.7,317
2022,2,5,4,26,2.1,1.8,13.3,1.1,9.1,NW,N,SWELL,10.9,307
2022,2,5,3,56,2.4,2.1,13.3,1.1,9.9,NW,NNE,SWELL,11.2,318
2022,2,5,3,26,1.8,1.6,13.3,0.9,9.1,NW,N,SWELL,10.5,308
2022,2,5,2,56,2.1,1.8,12.5,1,9.9,NW,NNE,SWELL,11,314
2022,2,5,2,26,2,1.7,12.5,1.1,9.9,NW,N,SWELL,10.7,311
2022,2,5,1,56,2.4,2.2,13.3,1,9.1,NW,NNE,SWELL,11.2,321
2022,2,5,1,26,2.4,2.1,13.3,1.1,9.1,NW,NNE,SWELL,11.2,315
2022,2,5,0,56,2.2,1.9,13.3,1,9.9,NW,N,SWELL,10.8,318
2022,2,5,0,26,2.2,1.9,14.3,1,9.9,NW,NNW,SWELL,11.1,312
2022,2,4,23,56,2,1.7,13.3,1,9.9,NW,MM,SWELL,10.6,318
2022,2,4,23,26,2.2,1.9,13.3,1,9.9,NW,NNE,SWELL,11.1,321
2022,2,4,22,56,2.3,2,13.3,1,9.9,NW,MM,SWELL,11.5,324
2022,2,4,22,26,2.4,2.1,13.3,1,9.9,NW,N,SWELL,11.5,310
2022,2,4,21,56,2.2,2,14.3,1,9.9,NW,NNE,SWELL,11.4,315
2022,2,4,21,26,2.3,2.1,13.3,0.9,9.9,NW,NNE,SWELL,11.5,314
2022,2,4,20,56,2.5,2.3,14.3,0.9,9.9,NW,NNW,SWELL,11.7,319
2022,2,4,20,26,2.2,2,13.3,1,9.9,NW,N,SWELL,11.4,314
2022,2,4,19,56,2.2,2,13.3,0.9,9.9,NW,NNE,SWELL,11.5,310
2022,2,4,19,26,2.4,2.1,14.3,1,9.9,NW,NNE,SWELL,11.7,311
2022,2,4,18,56,2.3,2.1,14.3,0.9,9.9,NW,N,SWELL,11.7,317
2022,2,4,18,26,2.6,2.5,14.3,0.9,9.9,NW,NNW,SWELL,12.2,319
2022,2,4,17,56,1.9,1.6,13.3,0.9,9.9,NW,NNE,SWELL,10.9,315
2022,2,4,17,26,1.9,1.7,14.3,0.8,9.9,NW,NNE,SWELL,11,314
2022,2,4,16,56,1.9,1.7,14.3,0.8,9.9,NW,N,SWELL,11,317
2022,2,4,16,26,2,1.8,14.3,0.9,9.9,NW,NNW,SWELL,11,311
2022,2,4,15,56,1.9,1.6,14.3,0.9,9.9,NW,NNW,SWELL,10.9,314
2022,2,4,15,26,1.7,1.5,14.3,0.8,9.1,NW,N,SWELL,10.5,314
2022,2,4,14,56,1.9,1.7,14.3,0.8,9.1,NW,N,SWELL,11.1,319
2022,2,4,14,26,1.8,1.5,15.4,0.8,9.1,NW,N,SWELL,10.8,326
2022,2,4,13,56,1.6,1.4,15.4,0.8,9.9,NW,NW,SWELL,10.4,319
2022,2,4,13,26,1.5,1.2,14.3,0.8,9.1,NW,NNE,SWELL,9.5,314
2022,2,4,12,56,1.4,1.1,15.4,0.8,9.9,NW,N,SWELL,9.2,322
2022,2,4,12,26,1.4,1.1,16.7,0.8,9.1,NW,NNE,SWELL,9,319
2022,2,4,11,56,1.2,0.9,15.4,0.8,9.9,NW,N,SWELL,8.8,322
2022,2,4,11,26,1.2,0.9,15.4,0.8,9.9,NW,N,SWELL,8.8,319
2022,2,4,10,56,1.1,0.8,15.4,0.7,8.3,NW,NE,SWELL,8.8,318
2022,2,4,10,26,1,0.8,11.8,0.7,9.1,NW,NNE,SWELL,8.4,319
2022,2,4,9,56,1.1,0.8,15.4,0.7,9.1,NW,N,SWELL,8.7,315
2022,2,4,9,26,1,0.7,15.4,0.7,9.1,NNW,N,SWELL,8.3,328
2022,2,4,8,56,1,0.7,12.5,0.6,9.9,NW,NNW,SWELL,8.1,317
2022,2,4,8,26,1,0.7,15.4,0.7,9.9,NW,NNW,SWELL,7.6,318
2022,2,4,7,56,1,0.7,15.4,0.7,9.1,NW,N,SWELL,6.9,315
2022,2,4,7,26,1,0.7,15.4,0.7,9.1,WNW,N,SWELL,6.9,290
2022,2,4,6,56,0.9,0.6,13.3,0.7,9.1,NW,NNE,AVERAGE,6.7,311
2022,2,4,6,26,1,0.6,13.3,0.7,9.9,NW,NW,AVERAGE,6.4,304
2022,2,4,5,56,1,0.6,13.3,0.8,9.9,NW,NNW,AVERAGE,6.1,314
2022,2,4,5,26,1,0.6,11.8,0.7,9.9,NW,NW,AVERAGE,6.4,322
2022,2,4,4,56,1,0.6,13.3,0.8,9.9,NW,NW,AVERAGE,6.1,305
2022,2,4,4,26,0.9,0.6,11.8,0.7,9.9,NW,NNW,AVERAGE,6.3,311
2022,2,4,3,56,0.9,0.5,11.8,0.7,9.9,NW,NW,AVERAGE,5.7,312
2022,2,4,3,26,0.9,0.5,11.1,0.8,9.1,NW,NW,AVERAGE,6,304
2022,2,4,2,56,1,0.5,13.3,0.9,9.9,WNW,NW,AVERAGE,5.9,303
2022,2,4,2,26,1,0.6,13.3,0.8,9.9,NW,N,AVERAGE,5.9,315
2022,2,4,1,56,1,0.5,11.8,0.8,7.7,NW,NE,AVERAGE,5.4,40
2022,2,4,1,26,1,0.5,11.8,0.8,9.9,NW,NW,AVERAGE,5.8,315
2022,2,4,0,56,0.9,0.5,11.1,0.8,7.7,NW,NNE,AVERAGE,5.6,324
2022,2,4,0,26,1,0.5,11.1,0.8,8.3,NNW,NNE,AVERAGE,6,33
2022,2,3,23,56,0.9,0.4,10.5,0.8,8.3,NNW,NE,AVERAGE,6,35
2022,2,3,23,26,0.9,0.4,11.1,0.8,8.3,NW,NE,AVERAGE,5.8,325
2022,2,3,22,56,1,0.5,10.5,0.8,8.3,NNW,NNE,AVERAGE,5.8,335
2022,2,3,22,26,1,0.5,11.1,0.8,8.3,NNW,NE,AVERAGE,6.1,332
2022,2,3,21,56,0.9,0.5,11.8,0.8,8.3,NW,NNE,AVERAGE,6,317
2022,2,3,21,26,0.9,0.4,11.8,0.7,9.9,NW,NNW,AVERAGE,5.9,329
2022,2,3,20,56,0.9,0.6,11.1,0.8,9.9,NNW,NW,AVERAGE,6.4,338
2022,2,3,20,26,0.9,0.5,12.5,0.7,9.9,NNW,NNW,AVERAGE,6.2,331
2022,2,3,19,56,1,0.6,10.5,0.8,9.9,NNW,NW,AVERAGE,6.7,331
2022,2,3,19,26,1,0.5,11.1,0.8,9.9,NNW,NW,AVERAGE,6.3,319
2022,2,3,18,56,1.1,0.7,11.1,0.8,9.9,NW,NW,AVERAGE,7,324
2022,2,3,18,26,1.1,0.6,10.5,0.8,9.9,NW,NW,AVERAGE,6.6,312
2022,2,3,17,56,1.1,0.6,10.5,0.9,9.9,NW,NW,AVERAGE,6.6,319
2022,2,3,17,26,1.1,0.7,11.8,0.9,7.7,NW,NE,AVERAGE,6.6,326
2022,2,3,16,56,1.2,0.8,11.1,0.9,9.9,NW,NW,AVERAGE,6.9,321
2022,2,3,16,26,1.1,0.7,12.5,0.9,7.7,NW,NE,AVERAGE,6.7,326
2022,2,3,15,56,1.2,0.8,11.1,0.9,9.9,WNW,NW,AVERAGE,7.2,303
2022,2,3,15,26,1.2,0.7,11.8,1,9.9,NW,NW,AVERAGE,7,304
2022,2,3,14,56,1.2,0.8,11.1,0.9,8.3,NW,NNE,AVERAGE,6.7,315
2022,2,3,14,26,1.2,0.7,11.1,1,9.9,NW,NW,AVERAGE,6.9,311
2022,2,3,13,56,1.2,0.8,10.5,1,9.9,NW,NW,AVERAGE,7.4,322
2022,2,3,13,26,1.3,0.9,11.1,0.9,8.3,NW,NE,SWELL,7.9,324
2022,2,3,12,56,1.4,1,11.1,0.9,8.3,NNW,NE,SWELL,8.5,331
2022,2,3,12,26,1.4,0.9,11.8,1,9.9,NNW,NW,AVERAGE,8.3,328
2022,2,3,11,56,1.4,1,11.1,0.9,8.3,NNW,NNE,SWELL,8.5,329
2022,2,3,11,26,1.5,1.1,11.8,1,7.7,NNW,NE,SWELL,8.4,331
2022,2,3,10,56,1.5,1.2,12.5,1,8.3,NNW,NE,SWELL,8.7,338
2022,2,3,10,26,1.4,1.1,12.5,0.9,8.3,NNW,NNE,SWELL,8.4,328
2022,2,3,9,56,1.5,1.1,11.8,1,8.3,NW,NNE,SWELL,8.2,325
2022,2,3,9,26,1.3,0.9,11.8,0.9,9.9,NW,NW,SWELL,7.5,321
2022,2,3,8,56,1.4,1.1,11.8,0.9,9.9,NW,NW,SWELL,8.2,317
2022,2,3,8,26,1.5,1.2,11.8,0.9,9.9,NNW,NNW,SWELL,8.5,333
2022,2,3,7,56,1.5,1.2,11.8,0.9,9.9,NNW,NW,SWELL,8.5,328
2022,2,3,7,26,1.5,1,11.8,1,9.9,NW,NW,SWELL,8.2,311
2022,2,3,6,56,1.7,1.4,12.5,1,9.9,NW,NW,SWELL,8.8,319
2022,2,3,6,26,1.6,1.2,11.8,1,9.9,NW,NW,SWELL,8.3,319
2022,2,3,5,56,1.5,1,12.5,1.1,9.1,NW,NNW,AVERAGE,7.8,319
2022,2,3,5,26,1.5,1.1,12.5,1,9.1,NW,NW,SWELL,8.3,318
2022,2,3,4,56,1.4,1.1,11.8,0.9,9.9,NW,NW,SWELL,8.4,310
2022,2,3,4,26,1.4,1.1,12.5,0.9,8.3,NW,NNE,SWELL,8.4,318
2022,2,3,3,56,1.5,1.1,12.5,1,8.3,NW,N,SWELL,8.2,311
2022,2,3,3,26,1.7,1.3,12.5,1.1,9.9,NW,NW,SWELL,8.6,315
2022,2,3,2,56,1.6,1.1,12.5,1.1,8.3,NW,N,SWELL,8.3,315
2022,2,3,2,26,1.5,1,12.5,1,7.7,NW,NNE,SWELL,7.9,319
2022,2,3,1,56,1.5,1,13.3,1,9.9,NW,NNW,SWELL,8.1,317
2022,2,3,1,26,1.5,1,12.5,1.1,9.9,NW,NW,AVERAGE,7.9,317
2022,2,3,0,56,1.4,1,12.5,1,8.3,NW,NNE,SWELL,8.1,310
2022,2,3,0,26,1.6,1.2,12.5,1,9.9,NW,NW,SWELL,8.6,322
2022,2,2,23,56,1.4,1,12.5,1.1,9.1,NW,NNW,AVERAGE,7.7,322
2022,2,2,23,26,1.6,1.1,12.5,1.1,9.9,NW,NW,SWELL,8.3,318
2022,2,2,22,56,1.6,1.1,13.3,1.1,9.1,NW,NNW,SWELL,8.4,310
2022,2,2,22,26,1.6,1.2,13.3,1.1,9.9,NW,NW,SWELL,8.9,322
2022,2,2,21,56,1.6,1.1,13.3,1,8.3,NW,NNE,SWELL,8.6,319
2022,2,2,21,26,1.5,1.2,11.8,0.9,9.1,NW,NNW,SWELL,9.1,319
2022,2,2,20,56,1.4,1,11.8,1,9.9,NW,NW,SWELL,8.8,315
2022,2,2,20,26,1.5,1.1,13.3,0.9,9.9,NW,NNW,SWELL,9.4,321
2022,2,2,19,56,1.6,1.2,13.3,0.9,9.9,NW,NNW,SWELL,9.7,318
2022,2,2,19,26,1.6,1.2,13.3,1,9.9,NW,NW,SWELL,9.3,317
2022,2,2,18,56,1.7,1.3,13.3,1,9.9,NW,NW,SWELL,9.7,317
2022,2,2,18,26,1.7,1.3,11.8,1,9.9,NW,NW,SWELL,9.6,321
2022,2,2,17,56,1.9,1.5,14.3,1.2,9.9,NW,NW,SWELL,9.8,312
2022,2,2,17,26,2,1.7,13.3,1,9.9,NW,NNW,SWELL,9.9,318
2022,2,2,16,56,1.9,1.5,13.3,1.1,9.9,NW,NW,SWELL,9.7,315
2022,2,2,16,26,1.9,1.6,13.3,1.1,9.9,NW,NW,SWELL,9.6,315
2022,2,2,15,56,1.8,1.4,13.3,1.1,9.9,NW,NW,SWELL,9.4,315
2022,2,2,15,26,2,1.6,13.3,1.2,9.9,NW,NW,SWELL,9.9,311
2022,2,2,14,56,2,1.7,13.3,1.1,9.9,NW,NW,SWELL,10.1,311
2022,2,2,14,26,2.1,1.7,12.5,1.1,9.9,NW,NW,SWELL,10,310
2022,2,2,13,56,2.5,2.1,12.5,1.2,9.9,NW,NW,SWELL,10.5,315
2022,2,2,13,26,2.4,2,13.3,1.3,9.9,NW,NW,SWELL,10.3,317
2022,2,2,12,56,2.2,1.9,14.3,1.1,7.7,NW,NNE,SWELL,10.3,314
2022,2,2,12,26,2.5,2.2,12.5,1.2,9.9,NW,NW,SWELL,10.5,315
2022,2,2,11,56,2.5,2.2,14.3,1.2,7.7,NW,NNE,SWELL,10.7,314
2022,2,2,11,26,2.6,2.2,13.3,1.3,9.9,NW,NW,SWELL,10.7,312
2022,2,2,10,56,2.3,1.9,14.3,1.2,9.9,NW,NW,SWELL,10.5,318
2022,2,2,10,26,2.6,2.3,13.3,1.2,9.9,NW,NW,SWELL,10.9,314
2022,2,2,9,56,2.4,2.1,13.3,1.1,9.1,NW,NNW,SWELL,10.7,322
2022,2,2,9,26,2.6,2.4,13.3,1.1,9.9,NW,NNW,SWELL,11.3,315
2022,2,2,8,56,2.6,2.3,13.3,1.2,9.9,NW,NW,SWELL,11.1,312
2022,2,2,8,26,2.7,2.5,14.3,1.1,9.9,NW,NW,SWELL,11.3,315
2022,2,2,7,56,2.6,2.4,14.3,1.1,9.9,NW,NW,SWELL,11.3,312
2022,2,2,7,26,2.5,2.2,14.3,1.1,9.1,NW,NNW,SWELL,11.1,318
2022,2,2,6,56,2.8,2.5,14.3,1.1,7.7,NW,NE,SWELL,11.7,317
2022,2,2,6,26,2.6,2.4,14.3,1.1,9.9,NW,NW,SWELL,11.3,317
2022,2,2,5,56,2.9,2.6,14.3,1.1,7.7,NW,NE,SWELL,11.6,315
2022,2,2,5,26,3.3,3,14.3,1.1,9.1,NW,NNW,SWELL,12,315
2022,2,2,4,56,3,2.8,14.3,1.1,9.1,NW,NW,SWELL,11.8,310
2022,2,2,4,26,2.6,2.4,14.3,1.1,9.9,NW,NW,SWELL,11.2,311
2022,2,2,3,56,2.9,2.7,13.3,1,9.1,NW,NW,SWELL,11.6,314
2022,2,2,3,26,2.9,2.6,14.3,1.1,9.9,NW,NW,SWELL,11.3,319
2022,2,2,2,56,2.9,2.7,14.3,1,9.1,NW,NW,SWELL,11.6,315
2022,2,2,2,26,2.7,2.5,14.3,1.1,9.9,NW,NW,SWELL,11.4,312
2022,2,2,1,56,3,2.8,14.3,1.1,9.9,NW,NW,SWELL,11.8,314
2022,2,2,1,26,2.8,2.6,15.4,1.1,9.9,NW,NW,SWELL,11.8,312
2022,2,2,0,56,3.3,3.1,14.3,1,9.9,NW,NW,SWELL,12.5,318
2022,2,2,0,26,2.5,2.2,15.4,1,7.7,NW,NNE,SWELL,11.2,324
2022,2,1,23,56,2.2,2,15.4,0.9,9.9,NW,NW,SWELL,11,311
2022,2,1,23,26,2.1,1.9,15.4,1,9.9,NW,NW,SWELL,10.6,312
2022,2,1,22,56,2.7,2.5,15.4,0.9,8.3,NW,N,SWELL,12.2,312
2022,2,1,22,26,2.1,1.9,16.7,0.9,9.9,NW,NNW,SWELL,11.1,308
2022,2,1,21,56,1.7,1.5,13.3,0.9,9.9,NW,NNW,SWELL,9.7,315
2022,2,1,21,26,1.5,1.2,16.7,0.9,9.1,NW,NNW,SWELL,9.2,317
2022,2,1,20,56,1.7,1.4,16.7,0.9,9.9,NW,NW,SWELL,9.8,308
2022,2,1,20,26,1.6,1.3,16.7,0.9,9.9,NW,NW,SWELL,9.5,318
2022,2,1,19,56,1.5,1.1,11.8,0.9,9.9,NW,NW,SWELL,8.9,317
2022,2,1,19,26,1.6,1.2,11.8,0.9,9.9,NW,NNW,SWELL,9.2,322
2022,2,1,18,56,1.7,1.4,11.8,1,9.9,NW,NW,SWELL,9.5,319
2022,2,1,18,26,1.5,1.2,13.3,0.9,9.9,NW,NNW,SWELL,9,326
2022,2,1,17,56,1.5,1.2,11.1,0.9,9.9,NW,NW,SWELL,9.1,315
2022,2,1,17,26,1.9,1.5,12.5,1.1,9.9,NW,NW,SWELL,9.5,315
2022,2,1,16,56,1.5,1.2,12.5,1,9.1,NW,NW,SWELL,9,318
2022,2,1,16,26,1.8,1.4,11.8,1,9.9,NW,NW,SWELL,9.2,317
2022,2,1,15,56,1.6,1.2,11.8,1.1,7.1,NW,NE,SWELL,8.6,318
2022,2,1,15,26,1.7,1.3,11.8,1.1,9.9,NW,NW,SWELL,8.9,318
2022,2,1,14,56,1.6,1.1,11.8,1,9.9,NW,NW,SWELL,8.5,315
2022,2,1,14,26,1.8,1.4,12.5,1,9.9,NW,NW,SWELL,9.4,319
2022,2,1,13,56,1.6,1.3,11.8,0.9,9.9,NW,NW,SWELL,9.4,325
2022,2,1,13,26,1.7,1.4,12.5,1,7.7,NW,NE,SWELL,9.4,322
2022,2,1,12,56,1.8,1.5,12.5,1,7.1,NW,NE,SWELL,9.6,325
2022,2,1,12,26,1.5,1.2,12.5,0.9,7.1,NNW,NNE,SWELL,9.2,331
2022,2,1,11,56,1.5,1.2,11.8,0.9,7.7,NW,NE,SWELL,9.1,324
2022,2,1,11,26,1.3,1,11.8,0.9,7.1,NNW,NE,SWELL,8.7,332
2022,2,1,10,56,1.4,1.1,12.5,0.9,7.1,NW,NE,SWELL,8.9,319
2022,2,1,10,26,1.3,0.9,12.5,0.9,7.7,NW,NE,SWELL,8.5,314
2022,2,1,9,56,1.5,1.2,12.5,0.9,9.9,NW,NNW,SWELL,9.5,317
2022,2,1,9,26,1.3,0.9,12.5,0.8,9.9,NW,NNW,SWELL,8.7,321
2022,2,1,8,56,1.4,1.1,12.5,0.9,7.7,NW,NE,SWELL,8.9,322
2022,2,1,8,26,1.4,1.1,12.5,0.8,7.7,NW,NE,SWELL,9.1,325
2022,2,1,7,56,1.2,0.9,13.3,0.8,7.7,NW,NE,SWELL,8.5,318
2022,2,1,7,26,1.3,1,12.5,0.9,7.1,NW,NE,SWELL,8.6,319
2022,2,1,6,56,1.4,1.1,13.3,0.8,7.1,NW,NE,SWELL,8.7,325
2022,2,1,6,26,1.3,1,12.5,0.8,7.1,NW,NE,SWELL,8.4,310
2022,2,1,5,56,1.4,1.1,13.3,0.8,7.1,NW,NNE,SWELL,8.6,315
2022,2,1,5,26,1.4,1.1,12.5,0.8,7.1,NW,NE,SWELL,8.6,317
2022,2,1,4,56,1.2,0.9,13.3,0.8,7.7,NW,NNE,SWELL,8.3,314
2022,2,1,4,26,1.4,1.1,13.3,0.8,6.7,NW,NE,SWELL,8.9,310
2022,2,1,3,56,1.2,0.9,13.3,0.8,7.1,WNW,NNE,SWELL,7.9,303
2022,2,1,3,26,1.4,1.1,13.3,0.8,6.7,NW,NE,SWELL,8.5,312
2022,2,1,2,56,1.2,0.9,13.3,0.9,7.1,NW,NE,SWELL,7.4,326
2022,2,1,2,26,1.4,1,13.3,0.9,7.1,NW,NE,SWELL,8.1,311
2022,2,1,1,56,1.3,1,13.3,0.8,6.7,NW,NE,SWELL,7.5,324
2022,2,1,1,26,1.3,0.9,14.3,0.9,6.2,NW,NE,SWELL,7,318
