,year,event,round,heat,name,top_two_waves_total
73,2016,Fiji Pro,Round 3,Heat 7 Watch replay,Italo Ferreira,8.43
74,2016,Fiji Pro,Round 3,Heat 8 Watch replay,Josh Kerr,14.26
75,2016,Fiji Pro,Round 3,Heat 8 Watch replay,Jeremy Flores,12.73
76,2016,Fiji Pro,Round 3,Heat 9 Watch replay,Mick Fanning,13.4
77,2016,Fiji Pro,Round 3,Heat 9 Watch replay,Adam Melling,9.17
78,2016,Fiji Pro,Round 3,Heat 10 Watch replay,John John Florence,18.759999999999998
79,2016,Fiji Pro,Round 3,Heat 10 Watch replay,Taj Burrow,18.6
80,2016,Fiji Pro,Round 3,Heat 11 Watch replay,Adrian Buchan,13.54
81,2016,Fiji Pro,Round 3,Heat 11 Watch replay,Miguel Pupo,9.93
82,2016,Fiji Pro,Round 3,Heat 12 Watch replay,Matt Wilkinson,13.93
83,2016,Fiji Pro,Round 3,Heat 12 Watch replay,Alejo Muniz,8.5
84,2016,Fiji Pro,Round 4,Heat 1 Watch replay,Gabriel Medina,6.029999999999999
85,2016,Fiji Pro,Round 4,Heat 1 Watch replay,Dusty Payne,11.16
86,2016,Fiji Pro,Round 4,Heat 1 Watch replay,Michel Bourez,10.23
87,2016,Fiji Pro,Round 4,Heat 2 Watch replay,Kelly Slater,7.17
88,2016,Fiji Pro,Round 4,Heat 2 Watch replay,Wiggolly Dantas,13.34
89,2016,Fiji Pro,Round 4,Heat 2 Watch replay,Adriano de Souza,7.4
90,2016,Fiji Pro,Round 4,Heat 3 Watch replay,Mick Fanning,18.07
91,2016,Fiji Pro,Round 4,Heat 3 Watch replay,Josh Kerr,15.07
92,2016,Fiji Pro,Round 4,Heat 3 Watch replay,Jadson Andre,13.43
93,2016,Fiji Pro,Round 4,Heat 4 Watch replay,Matt Wilkinson,16.560000000000002
94,2016,Fiji Pro,Round 4,Heat 4 Watch replay,John John Florence,10.67
95,2016,Fiji Pro,Round 4,Heat 4 Watch replay,Adrian Buchan,15.16
96,2016,Fiji Pro,Round 5,Heat 1 Watch replay,Adriano de Souza,11.34
97,2016,Fiji Pro,Round 5,Heat 1 Watch replay,Dusty Payne,10.370000000000001
98,2016,Fiji Pro,Round 5,Heat 2 Watch replay,Wiggolly Dantas,14.27
99,2016,Fiji Pro,Round 5,Heat 2 Watch replay,Michel Bourez,5.67
100,2016,Fiji Pro,Round 5,Heat 3 Watch replay,Adrian Buchan,15.67
101,2016,Fiji Pro,Round 5,Heat 3 Watch replay,Josh Kerr,10.66
102,2016,Fiji Pro,Round 5,Heat 4 Watch replay,John John Florence,11.83
103,2016,Fiji Pro,Round 5,Heat 4 Watch replay,Jadson Andre,10.17
104,2016,Fiji Pro,Quarterfinal,Heat 1 Watch replay,Gabriel Medina,10.86
105,2016,Fiji Pro,Quarterfinal,Heat 1 Watch replay,Adriano de Souza,8.83
106,2016,Fiji Pro,Quarterfinal,Heat 2 Watch replay,Kelly Slater,13.83
107,2016,Fiji Pro,Quarterfinal,Heat 2 Watch replay,Wiggolly Dantas,9.4
108,2016,Fiji Pro,Quarterfinal,Heat 3 Watch replay,Adrian Buchan,14.6
109,2016,Fiji Pro,Quarterfinal,Heat 3 Watch replay,Mick Fanning,13.4
110,2016,Fiji Pro,Quarterfinal,Heat 4 Watch replay,Matt Wilkinson,14.63
111,2016,Fiji Pro,Quarterfinal,Heat 4 Watch replay,John John Florence,10.93
112,2016,Fiji Pro,Semifinal,Heat 1 Watch replay,Gabriel Medina,14.67
113,2016,Fiji Pro,Semifinal,Heat 1 Watch replay,Kelly Slater,12.030000000000001
114,2016,Fiji Pro,Semifinal,Heat 2 ,Matt Wilkinson,13.33
115,2016,Fiji Pro,Semifinal,Heat 2 ,Adrian Buchan,12.0
116,2016,Fiji Pro,Final,Heat 1 Watch replay,Gabriel Medina,15.6
117,2016,Fiji Pro,Final,Heat 1 Watch replay,Matt Wilkinson,6.34
0,2016,J-Bay Open,Round 2,Heat 1 Watch replay,Matt Wilkinson,8.469999999999999
1,2016,J-Bay Open,Round 2,Heat 1 Watch replay,Steven Sawyer,7.93
2,2016,J-Bay Open,Round 2,Heat 2 Watch replay,John John Florence,17.27
3,2016,J-Bay Open,Round 2,Heat 2 Watch replay,Alex Ribeiro,11.77
4,2016,J-Bay Open,Round 2,Heat 3 Watch replay,Filipe Toledo,14.44
5,2016,J-Bay Open,Round 2,Heat 3 Watch replay,Kai Otton,14.34
6,2016,J-Bay Open,Round 2,Heat 4 Watch replay,Adrian Buchan,10.5
7,2016,J-Bay Open,Round 2,Heat 4 Watch replay,Keanu Asing,3.87
8,2016,J-Bay Open,Round 2,Heat 5 Watch replay,Michel Bourez,16.07
9,2016,J-Bay Open,Round 2,Heat 5 Watch replay,Ryan Callinan,12.9
10,2016,J-Bay Open,Round 2,Heat 6 Watch replay,Alejo Muniz,14.27
11,2016,J-Bay Open,Round 2,Heat 6 Watch replay,Nat Young,12.93
12,2016,J-Bay Open,Round 2,Heat 7 Watch replay,Joel Parkinson,15.17
13,2016,J-Bay Open,Round 2,Heat 7 Watch replay,Matt Banting,12.17
14,2016,J-Bay Open,Round 2,Heat 8 Watch replay,Wiggolly Dantas,18.27
15,2016,J-Bay Open,Round 2,Heat 8 Watch replay,Jadson Andre,17.130000000000003
16,2016,J-Bay Open,Round 2,Heat 9 Watch replay,Adam Melling,14.86
17,2016,J-Bay Open,Round 2,Heat 9 Watch replay,Conner Coffin,14.67
18,2016,J-Bay Open,Round 2,Heat 10 Watch replay,Miguel Pupo,15.67
19,2016,J-Bay Open,Round 2,Heat 10 Watch replay,Jeremy Flores,13.44
20,2016,J-Bay Open,Round 2,Heat 11 Watch replay,Josh Kerr,15.5
21,2016,J-Bay Open,Round 2,Heat 11 Watch replay,Jack Freestone,15.26
22,2016,J-Bay Open,Round 2,Heat 12 Watch replay,Dusty Payne,17.47
23,2016,J-Bay Open,Round 2,Heat 12 Watch replay,Stuart Kennedy,11.44
24,2016,J-Bay Open,Round 1,Heat 1 Watch replay,Mick Fanning,13.67
25,2016,J-Bay Open,Round 1,Heat 1 Watch replay,Alejo Muniz,10.8
26,2016,J-Bay Open,Round 1,Heat 1 Watch replay,Conner Coffin,9.969999999999999
27,2016,J-Bay Open,Round 1,Heat 2 Watch replay,Italo Ferreira,13.33
28,2016,J-Bay Open,Round 1,Heat 2 Watch replay,Miguel Pupo,12.06
29,2016,J-Bay Open,Round 1,Heat 2 Watch replay,Ryan Callinan,8.43
30,2016,J-Bay Open,Round 1,Heat 3 Watch replay,Kanoa Igarashi,15.64
31,2016,J-Bay Open,Round 1,Heat 3 Watch replay,John John Florence,13.24
32,2016,J-Bay Open,Round 1,Heat 3 Watch replay,Keanu Asing,12.6
33,2016,J-Bay Open,Round 1,Heat 4 Watch replay,Adriano de Souza,13.76
34,2016,J-Bay Open,Round 1,Heat 4 Watch replay,Kai Otton,10.8
35,2016,J-Bay Open,Round 1,Heat 4 Watch replay,Josh Kerr,7.0
36,2016,J-Bay Open,Round 1,Heat 5 Watch replay,Gabriel Medina,17.27
37,2016,J-Bay Open,Round 1,Heat 5 Watch replay,Dusty Payne,12.77
38,2016,J-Bay Open,Round 1,Heat 5 Watch replay,Alex Ribeiro,12.27
39,2016,J-Bay Open,Round 1,Heat 6 Watch replay,Davey Cathels,11.33
40,2016,J-Bay Open,Round 1,Heat 6 Watch replay,Matt Wilkinson,10.33
41,2016,J-Bay Open,Round 1,Heat 6 Watch replay,Steven Sawyer,7.43
42,2016,J-Bay Open,Round 1,Heat 7 Watch replay,Kelly Slater,12.26
43,2016,J-Bay Open,Round 1,Heat 7 Watch replay,Filipe Toledo,12.0
44,2016,J-Bay Open,Round 1,Heat 7 Watch replay,Matt Banting,9.43
45,2016,J-Bay Open,Round 1,Heat 8 Watch replay,Kolohe Andino,12.66
46,2016,J-Bay Open,Round 1,Heat 8 Watch replay,Jadson Andre,12.66
47,2016,J-Bay Open,Round 1,Heat 8 Watch replay,Adrian Buchan,12.5
48,2016,J-Bay Open,Round 1,Heat 9 Watch replay,Jordy Smith,16.43
49,2016,J-Bay Open,Round 1,Heat 9 Watch replay,Wiggolly Dantas,15.1
50,2016,J-Bay Open,Round 1,Heat 9 Watch replay,Adam Melling,9.4
51,2016,J-Bay Open,Round 1,Heat 10 Watch replay,Caio Ibelli,12.66
52,2016,J-Bay Open,Round 1,Heat 10 Watch replay,Joel Parkinson,13.6
53,2016,J-Bay Open,Round 1,Heat 10 Watch replay,Jeremy Flores,12.9
54,2016,J-Bay Open,Round 1,Heat 11 Watch replay,Julian Wilson,18.14
55,2016,J-Bay Open,Round 1,Heat 11 Watch replay,Jack Freestone,10.17
56,2016,J-Bay Open,Round 1,Heat 11 Watch replay,Nat Young,7.5
57,2016,J-Bay Open,Round 1,Heat 12 Watch replay,Sebastian Zietz,16.4
58,2016,J-Bay Open,Round 1,Heat 12 Watch replay,Michel Bourez,9.899999999999999
59,2016,J-Bay Open,Round 1,Heat 12 Watch replay,Stuart Kennedy,9.74
60,2016,J-Bay Open,Round 3,Heat 1 Watch replay,Jordy Smith,16.2
61,2016,J-Bay Open,Round 3,Heat 1 Watch replay,Kolohe Andino,10.1
62,2016,J-Bay Open,Round 3,Heat 2 Watch replay,John John Florence,14.83
63,2016,J-Bay Open,Round 3,Heat 2 Watch replay,Dusty Payne,13.93
64,2016,J-Bay Open,Round 3,Heat 3 Watch replay,Josh Kerr,16.4
65,2016,J-Bay Open,Round 3,Heat 3 Watch replay,Italo Ferreira,14.2
66,2016,J-Bay Open,Round 3,Heat 4 Watch replay,Kelly Slater,11.73
67,2016,J-Bay Open,Round 3,Heat 4 Watch replay,Adrian Buchan,5.2
68,2016,J-Bay Open,Round 3,Heat 5 Watch replay,Michel Bourez,14.67
69,2016,J-Bay Open,Round 3,Heat 5 Watch replay,Sebastian Zietz,11.26
70,2016,J-Bay Open,Round 3,Heat 6 Watch replay,Alejo Muniz,12.2
71,2016,J-Bay Open,Round 3,Heat 6 Watch replay,Matt Wilkinson,10.27
72,2016,J-Bay Open,Round 3,Heat 7 Watch replay,Gabriel Medina,16.0
73,2016,J-Bay Open,Round 3,Heat 7 Watch replay,Adam Melling,15.17
74,2016,J-Bay Open,Round 3,Heat 8 Watch replay,Julian Wilson,15.8
75,2016,J-Bay Open,Round 3,Heat 8 Watch replay,Joel Parkinson,13.67
76,2016,J-Bay Open,Round 3,Heat 9 Watch replay,Filipe Toledo,13.84
77,2016,J-Bay Open,Round 3,Heat 9 Watch replay,Miguel Pupo,6.04
78,2016,J-Bay Open,Round 3,Heat 10 Watch replay,Mick Fanning,18.369999999999997
79,2016,J-Bay Open,Round 3,Heat 10 Watch replay,Kanoa Igarashi,14.6
80,2016,J-Bay Open,Round 3,Heat 11 Watch replay,Wiggolly Dantas,13.93
81,2016,J-Bay Open,Round 3,Heat 11 Watch replay,Caio Ibelli,10.66
82,2016,J-Bay Open,Round 3,Heat 12 Watch replay,Adriano de Souza,14.73
83,2016,J-Bay Open,Round 3,Heat 12 Watch replay,Davey Cathels,12.3
84,2016,J-Bay Open,Round 4,Heat 1 Watch replay,John John Florence,13.43
85,2016,J-Bay Open,Round 4,Heat 1 Watch replay,Jordy Smith,15.43
86,2016,J-Bay Open,Round 4,Heat 1 Watch replay,Josh Kerr,11.77
87,2016,J-Bay Open,Round 4,Heat 2 Watch replay,Kelly Slater,16.67
88,2016,J-Bay Open,Round 4,Heat 2 Watch replay,Michel Bourez,17.67
89,2016,J-Bay Open,Round 4,Heat 2 Watch replay,Alejo Muniz,10.5
90,2016,J-Bay Open,Round 4,Heat 3 Watch replay,Julian Wilson,15.43
91,2016,J-Bay Open,Round 4,Heat 3 Watch replay,Gabriel Medina,13.83
92,2016,J-Bay Open,Round 4,Heat 3 Watch replay,Filipe Toledo,13.77
93,2016,J-Bay Open,Round 4,Heat 4 Watch replay,Mick Fanning,9.83
94,2016,J-Bay Open,Round 4,Heat 4 Watch replay,Wiggolly Dantas,16.93
95,2016,J-Bay Open,Round 4,Heat 4 Watch replay,Adriano de Souza,15.27
96,2016,J-Bay Open,Round 5,Heat 1 Watch replay,Jordy Smith,8.33
97,2016,J-Bay Open,Round 5,Heat 1 Watch replay,Alejo Muniz,10.0
98,2016,J-Bay Open,Round 5,Heat 2 Watch replay,Josh Kerr,15.3
99,2016,J-Bay Open,Round 5,Heat 2 Watch replay,Michel Bourez,14.93
100,2016,J-Bay Open,Round 5,Heat 3 Watch replay,Gabriel Medina,15.03
101,2016,J-Bay Open,Round 5,Heat 3 Watch replay,Adriano de Souza,12.4
102,2016,J-Bay Open,Round 5,Heat 4 Watch replay,Filipe Toledo,12.5
103,2016,J-Bay Open,Round 5,Heat 4 Watch replay,Wiggolly Dantas,10.27
104,2016,J-Bay Open,Quarterfinal,Heat 1 Watch replay,John John Florence,10.7
105,2016,J-Bay Open,Quarterfinal,Heat 1 Watch replay,Jordy Smith,10.5
106,2016,J-Bay Open,Quarterfinal,Heat 2 Watch replay,Josh Kerr,12.94
107,2016,J-Bay Open,Quarterfinal,Heat 2 Watch replay,Kelly Slater,11.969999999999999
108,2016,J-Bay Open,Quarterfinal,Heat 3 Watch replay,Julian Wilson,12.33
109,2016,J-Bay Open,Quarterfinal,Heat 3 Watch replay,Gabriel Medina,11.93
110,2016,J-Bay Open,Quarterfinal,Heat 4 Watch replay,Mick Fanning,17.64
111,2016,J-Bay Open,Quarterfinal,Heat 4 Watch replay,Filipe Toledo,16.4
112,2016,J-Bay Open,Semifinal,Heat 1 Watch replay,John John Florence,16.5
113,2016,J-Bay Open,Semifinal,Heat 1 Watch replay,Josh Kerr,14.43
114,2016,J-Bay Open,Semifinal,Heat 2 ,Mick Fanning,8.0
115,2016,J-Bay Open,Semifinal,Heat 2 ,Julian Wilson,15.17
116,2016,J-Bay Open,Final,Heat 1 Watch replay,Mick Fanning,14.94
117,2016,J-Bay Open,Final,Heat 1 Watch replay,John John Florence,17.130000000000003
0,2016,Billabong Pro Tahiti,Round 2,Heat 1 Watch replay,Matt Wilkinson,14.17
1,2016,Billabong Pro Tahiti,Round 2,Heat 1 Watch replay,Hira Teriinatoofa,13.5
2,2016,Billabong Pro Tahiti,Round 2,Heat 2 Watch replay,Alex Ribeiro,6.23
3,2016,Billabong Pro Tahiti,Round 2,Heat 2 Watch replay,Adriano de Souza,5.7
4,2016,Billabong Pro Tahiti,Round 2,Heat 3 Watch replay,Keanu Asing,9.67
5,2016,Billabong Pro Tahiti,Round 2,Heat 3 Watch replay,Michel Bourez,8.57
6,2016,Billabong Pro Tahiti,Round 2,Heat 4 Watch replay,Julian Wilson,13.84
7,2016,Billabong Pro Tahiti,Round 2,Heat 4 Watch replay,Ryan Callinan,13.5
8,2016,Billabong Pro Tahiti,Round 2,Heat 5 Watch replay,Matt Banting,10.93
9,2016,Billabong Pro Tahiti,Round 2,Heat 5 Watch replay,Caio Ibelli,8.33
10,2016,Billabong Pro Tahiti,Round 2,Heat 6 Watch replay,Jadson Andre,10.43
11,2016,Billabong Pro Tahiti,Round 2,Heat 6 Watch replay,Filipe Toledo,6.63
12,2016,Billabong Pro Tahiti,Round 2,Heat 7 Watch replay,Alejo Muniz,11.17
13,2016,Billabong Pro Tahiti,Round 2,Heat 7 Watch replay,Wiggolly Dantas,6.23
14,2016,Billabong Pro Tahiti,Round 2,Heat 8 Watch replay,Joel Parkinson,14.0
15,2016,Billabong Pro Tahiti,Round 2,Heat 8 Watch replay,Jack Freestone,2.0300000000000002
16,2016,Billabong Pro Tahiti,Round 2,Heat 9 Watch replay,Josh Kerr,12.17
17,2016,Billabong Pro Tahiti,Round 2,Heat 9 Watch replay,Stuart Kennedy,11.0
18,2016,Billabong Pro Tahiti,Round 2,Heat 10 Watch replay,Nat Young,11.4
19,2016,Billabong Pro Tahiti,Round 2,Heat 10 Watch replay,Davey Cathels,10.1
20,2016,Billabong Pro Tahiti,Round 2,Heat 11 Watch replay,Dusty Payne,12.5
21,2016,Billabong Pro Tahiti,Round 2,Heat 11 Watch replay,Conner Coffin,7.67
22,2016,Billabong Pro Tahiti,Round 2,Heat 12 Watch replay,Kanoa Igarashi,14.34
23,2016,Billabong Pro Tahiti,Round 2,Heat 12 Watch replay,Miguel Pupo,12.33
24,2016,Billabong Pro Tahiti,Round 1,Heat 1 Watch replay,Jordy Smith,8.0
25,2016,Billabong Pro Tahiti,Round 1,Heat 1 Watch replay,Ryan Callinan,3.27
26,2016,Billabong Pro Tahiti,Round 1,Heat 1 Watch replay,Dusty Payne,0.0
27,2016,Billabong Pro Tahiti,Round 1,Heat 2 Watch replay,Italo Ferreira,13.5
28,2016,Billabong Pro Tahiti,Round 1,Heat 2 Watch replay,Keanu Asing,7.4
29,2016,Billabong Pro Tahiti,Round 1,Heat 2 Watch replay,Kanoa Igarashi,5.34
30,2016,Billabong Pro Tahiti,Round 1,Heat 3 Watch replay,Kai Otton,14.33
31,2016,Billabong Pro Tahiti,Round 1,Heat 3 Watch replay,Adriano de Souza,5.33
32,2016,Billabong Pro Tahiti,Round 1,Heat 3 Watch replay,Miguel Pupo,4.66
33,2016,Billabong Pro Tahiti,Round 1,Heat 4 Watch replay,Gabriel Medina,13.6
34,2016,Billabong Pro Tahiti,Round 1,Heat 4 Watch replay,Conner Coffin,5.6
35,2016,Billabong Pro Tahiti,Round 1,Heat 4 Watch replay,Alex Ribeiro,3.4699999999999998
36,2016,Billabong Pro Tahiti,Round 1,Heat 5 Watch replay,John John Florence,14.57
37,2016,Billabong Pro Tahiti,Round 1,Heat 5 Watch replay,Davey Cathels,12.33
38,2016,Billabong Pro Tahiti,Round 1,Heat 5 Watch replay,Hira Teriinatoofa,4.5
39,2016,Billabong Pro Tahiti,Round 1,Heat 6 Watch replay,Bruno Santos,11.9
40,2016,Billabong Pro Tahiti,Round 1,Heat 6 Watch replay,Matt Wilkinson,8.5
41,2016,Billabong Pro Tahiti,Round 1,Heat 6 Watch replay,Stuart Kennedy,7.37
42,2016,Billabong Pro Tahiti,Round 1,Heat 7 Watch replay,Kelly Slater,10.83
43,2016,Billabong Pro Tahiti,Round 1,Heat 7 Watch replay,Michel Bourez,14.83
44,2016,Billabong Pro Tahiti,Round 1,Heat 7 Watch replay,Matt Banting,9.3
45,2016,Billabong Pro Tahiti,Round 1,Heat 8 Watch replay,Jeremy Flores,11.43
46,2016,Billabong Pro Tahiti,Round 1,Heat 8 Watch replay,Julian Wilson,8.2
47,2016,Billabong Pro Tahiti,Round 1,Heat 8 Watch replay,Nat Young,5.33
48,2016,Billabong Pro Tahiti,Round 1,Heat 9 Watch replay,Sebastian Zietz,16.07
49,2016,Billabong Pro Tahiti,Round 1,Heat 9 Watch replay,Josh Kerr,12.03
50,2016,Billabong Pro Tahiti,Round 1,Heat 9 Watch replay,Jadson Andre,10.44
51,2016,Billabong Pro Tahiti,Round 1,Heat 10 Watch replay,Adrian Buchan,12.0
52,2016,Billabong Pro Tahiti,Round 1,Heat 10 Watch replay,Joel Parkinson,5.87
53,2016,Billabong Pro Tahiti,Round 1,Heat 10 Watch replay,Alejo Muniz,2.96
54,2016,Billabong Pro Tahiti,Round 1,Heat 11 Watch replay,Kolohe Andino,13.5
55,2016,Billabong Pro Tahiti,Round 1,Heat 11 Watch replay,Jack Freestone,12.8
56,2016,Billabong Pro Tahiti,Round 1,Heat 11 Watch replay,Caio Ibelli,8.7
57,2016,Billabong Pro Tahiti,Round 1,Heat 12 Watch replay,Adam Melling,17.67
58,2016,Billabong Pro Tahiti,Round 1,Heat 12 Watch replay,Wiggolly Dantas,12.24
59,2016,Billabong Pro Tahiti,Round 1,Heat 12 Watch replay,Filipe Toledo,9.1
60,2016,Billabong Pro Tahiti,Round 3,Heat 1 Watch replay,Keanu Asing,9.17
61,2016,Billabong Pro Tahiti,Round 3,Heat 1 Watch replay,Italo Ferreira,12.43
62,2016,Billabong Pro Tahiti,Round 3,Heat 2 Watch replay,Kolohe Andino,15.030000000000001
63,2016,Billabong Pro Tahiti,Round 3,Heat 2 Watch replay,Adam Melling,5.67
64,2016,Billabong Pro Tahiti,Round 3,Heat 3 Watch replay,Jordy Smith,7.0
65,2016,Billabong Pro Tahiti,Round 3,Heat 3 Watch replay,Matt Banting,5.17
66,2016,Billabong Pro Tahiti,Round 3,Heat 4 Watch replay,Adrian Buchan,15.5
67,2016,Billabong Pro Tahiti,Round 3,Heat 4 Watch replay,Alejo Muniz,7.33
68,2016,Billabong Pro Tahiti,Round 3,Heat 5 Watch replay,Kelly Slater,14.57
69,2016,Billabong Pro Tahiti,Round 3,Heat 5 Watch replay,Nat Young,12.5
70,2016,Billabong Pro Tahiti,Round 3,Heat 6 Watch replay,Bruno Santos,12.33
71,2016,Billabong Pro Tahiti,Round 3,Heat 6 Watch replay,Matt Wilkinson,6.83
72,2016,Billabong Pro Tahiti,Round 3,Heat 7 Watch replay,John John Florence,13.33
73,2016,Billabong Pro Tahiti,Round 3,Heat 7 Watch replay,Alex Ribeiro,8.57
74,2016,Billabong Pro Tahiti,Round 3,Heat 8 Watch replay,Josh Kerr,14.67
75,2016,Billabong Pro Tahiti,Round 3,Heat 8 Watch replay,Dusty Payne,4.37
76,2016,Billabong Pro Tahiti,Round 3,Heat 9 Watch replay,Jadson Andre,12.07
77,2016,Billabong Pro Tahiti,Round 3,Heat 9 Watch replay,Sebastian Zietz,9.57
78,2016,Billabong Pro Tahiti,Round 3,Heat 10 Watch replay,Julian Wilson,11.16
79,2016,Billabong Pro Tahiti,Round 3,Heat 10 Watch replay,Jeremy Flores,14.77
80,2016,Billabong Pro Tahiti,Round 3,Heat 11 Watch replay,Joel Parkinson,13.86
81,2016,Billabong Pro Tahiti,Round 3,Heat 11 Watch replay,Kanoa Igarashi,5.2
82,2016,Billabong Pro Tahiti,Round 3,Heat 12 Watch replay,Gabriel Medina,10.76
83,2016,Billabong Pro Tahiti,Round 3,Heat 12 Watch replay,Kai Otton,7.83
84,2016,Billabong Pro Tahiti,Round 4,Heat 1 Watch replay,Kolohe Andino,15.299999999999999
85,2016,Billabong Pro Tahiti,Round 4,Heat 1 Watch replay,Jordy Smith,12.629999999999999
86,2016,Billabong Pro Tahiti,Round 4,Heat 1 Watch replay,Keanu Asing,11.629999999999999
87,2016,Billabong Pro Tahiti,Round 4,Heat 2 Watch replay,Bruno Santos,17.83
88,2016,Billabong Pro Tahiti,Round 4,Heat 2 Watch replay,Kelly Slater,14.5
89,2016,Billabong Pro Tahiti,Round 4,Heat 2 Watch replay,Adrian Buchan,8.33
90,2016,Billabong Pro Tahiti,Round 4,Heat 3 Watch replay,Josh Kerr,11.0
91,2016,Billabong Pro Tahiti,Round 4,Heat 3 Watch replay,Jadson Andre,10.06
92,2016,Billabong Pro Tahiti,Round 4,Heat 3 Watch replay,John John Florence,2.96
93,2016,Billabong Pro Tahiti,Round 4,Heat 4 Watch replay,Julian Wilson,17.97
94,2016,Billabong Pro Tahiti,Round 4,Heat 4 Watch replay,Joel Parkinson,13.04
95,2016,Billabong Pro Tahiti,Round 4,Heat 4 Watch replay,Gabriel Medina,10.6
96,2016,Billabong Pro Tahiti,Round 5,Heat 1 Watch replay,Adrian Buchan,16.77
97,2016,Billabong Pro Tahiti,Round 5,Heat 1 Watch replay,Jordy Smith,12.6
98,2016,Billabong Pro Tahiti,Round 5,Heat 2 Watch replay,Kelly Slater,15.0
99,2016,Billabong Pro Tahiti,Round 5,Heat 2 Watch replay,Keanu Asing,14.7
100,2016,Billabong Pro Tahiti,Round 5,Heat 3 Watch replay,Gabriel Medina,15.43
101,2016,Billabong Pro Tahiti,Round 5,Heat 3 Watch replay,Jadson Andre,14.33
102,2016,Billabong Pro Tahiti,Round 5,Heat 4 Watch replay,John John Florence,15.8
103,2016,Billabong Pro Tahiti,Round 5,Heat 4 Watch replay,Joel Parkinson,15.9
104,2016,Billabong Pro Tahiti,Quarterfinal,Heat 1 Watch replay,Adrian Buchan,18.16
105,2016,Billabong Pro Tahiti,Quarterfinal,Heat 1 Watch replay,Kolohe Andino,16.0
106,2016,Billabong Pro Tahiti,Quarterfinal,Heat 2 Watch replay,Kelly Slater,19.27
107,2016,Billabong Pro Tahiti,Quarterfinal,Heat 2 Watch replay,Bruno Santos,17.43
108,2016,Billabong Pro Tahiti,Quarterfinal,Heat 3 Watch replay,Gabriel Medina,17.9
109,2016,Billabong Pro Tahiti,Quarterfinal,Heat 3 Watch replay,Josh Kerr,13.4
110,2016,Billabong Pro Tahiti,Quarterfinal,Heat 4 Watch replay,John John Florence,17.34
111,2016,Billabong Pro Tahiti,Quarterfinal,Heat 4 Watch replay,Julian Wilson,16.6
112,2016,Billabong Pro Tahiti,Semifinal,Heat 1 Watch replay,Kelly Slater,18.4
113,2016,Billabong Pro Tahiti,Semifinal,Heat 1 Watch replay,Adrian Buchan,16.1
114,2016,Billabong Pro Tahiti,Semifinal,Heat 2 Watch replay,John John Florence,19.66
115,2016,Billabong Pro Tahiti,Semifinal,Heat 2 Watch replay,Gabriel Medina,19.23
116,2016,Billabong Pro Tahiti,Final,Heat 1 Watch replay,Kelly Slater,19.67
117,2016,Billabong Pro Tahiti,Final,Heat 1 Watch replay,John John Florence,15.23
0,2016,Hurley Pro at Trestles,Round 2,Heat 1 Watch replay,Brett Simpson,12.64
1,2016,Hurley Pro at Trestles,Round 2,Heat 1 Watch replay,Matt Wilkinson,13.559999999999999
2,2016,Hurley Pro at Trestles,Round 2,Heat 2 Watch replay,Alex Ribeiro,14.87
3,2016,Hurley Pro at Trestles,Round 2,Heat 2 Watch replay,Julian Wilson,14.83
4,2016,Hurley Pro at Trestles,Round 2,Heat 3 Watch replay,Kai Otton,14.77
5,2016,Hurley Pro at Trestles,Round 2,Heat 3 Watch replay,Adriano de Souza,10.530000000000001
6,2016,Hurley Pro at Trestles,Round 2,Heat 4 Watch replay,Kelly Slater,15.8
7,2016,Hurley Pro at Trestles,Round 2,Heat 4 Watch replay,Ryan Callinan,15.2
8,2016,Hurley Pro at Trestles,Round 2,Heat 5 Watch replay,Italo Ferreira,16.1
9,2016,Hurley Pro at Trestles,Round 2,Heat 5 Watch replay,Keanu Asing,11.969999999999999
10,2016,Hurley Pro at Trestles,Round 2,Heat 6 Watch replay,Mick Fanning,17.23
11,2016,Hurley Pro at Trestles,Round 2,Heat 6 Watch replay,Matt Banting,14.26
12,2016,Hurley Pro at Trestles,Round 2,Heat 7 Watch replay,Kolohe Andino,14.07
13,2016,Hurley Pro at Trestles,Round 2,Heat 7 Watch replay,Jeremy Flores,15.04
14,2016,Hurley Pro at Trestles,Round 2,Heat 8 Watch replay,Jadson Andre,14.7
15,2016,Hurley Pro at Trestles,Round 2,Heat 8 Watch replay,Sebastian Zietz,12.73
16,2016,Hurley Pro at Trestles,Round 2,Heat 9 Watch replay,Josh Kerr,13.17
17,2016,Hurley Pro at Trestles,Round 2,Heat 9 Watch replay,Alejo Muniz,10.07
18,2016,Hurley Pro at Trestles,Round 2,Heat 10 Watch replay,Caio Ibelli,13.76
19,2016,Hurley Pro at Trestles,Round 2,Heat 10 Watch replay,Davey Cathels,10.9
20,2016,Hurley Pro at Trestles,Round 2,Heat 11 Watch replay,Conner Coffin,13.17
21,2016,Hurley Pro at Trestles,Round 2,Heat 11 Watch replay,Nat Young,12.6
22,2016,Hurley Pro at Trestles,Round 2,Heat 12 Watch replay,Miguel Pupo,15.33
23,2016,Hurley Pro at Trestles,Round 2,Heat 12 Watch replay,Adam Melling,13.6
24,2016,Hurley Pro at Trestles,Round 1,Heat 1 Watch replay,Jordy Smith,8.370000000000001
25,2016,Hurley Pro at Trestles,Round 1,Heat 1 Watch replay,Nat Young,10.23
26,2016,Hurley Pro at Trestles,Round 1,Heat 1 Watch replay,Keanu Asing,8.67
