,year,event,round,heat,name,top_two_waves_total
93,2019,Billabong Pipe Masters,Round of 16,Heat 7 Watch replay,Jesse Mendes,8.5
94,2019,Billabong Pipe Masters,Round of 16,Heat 8 Watch replay,Michel Bourez,13.43
95,2019,Billabong Pipe Masters,Round of 16,Heat 8 Watch replay,Kolohe Andino,9.5
96,2019,Billabong Pipe Masters,Quarterfinals,Heat 1 Watch replay,Italo Ferreira,15.66
97,2019,Billabong Pipe Masters,Quarterfinals,Heat 1 Watch replay,Yago Dora,13.5
98,2019,Billabong Pipe Masters,Quarterfinals,Heat 2 Watch replay,Kelly Slater,12.94
99,2019,Billabong Pipe Masters,Quarterfinals,Heat 2 Watch replay,Jack Freestone,9.26
100,2019,Billabong Pipe Masters,Quarterfinals,Heat 3 Watch replay,Gabriel Medina,2.54
101,2019,Billabong Pipe Masters,Quarterfinals,Heat 3 Watch replay,John John Florence,12.33
102,2019,Billabong Pipe Masters,Quarterfinals,Heat 4 Watch replay,Griffin Colapinto,9.84
103,2019,Billabong Pipe Masters,Quarterfinals,Heat 4 Watch replay,Michel Bourez,8.77
104,2019,Billabong Pipe Masters,Semifinals,Heat 1 Watch replay,Italo Ferreira,14.77
105,2019,Billabong Pipe Masters,Semifinals,Heat 1 Watch replay,Kelly Slater,2.5700000000000003
106,2019,Billabong Pipe Masters,Semifinals,Heat 2 Watch replay,Gabriel Medina,8.67
107,2019,Billabong Pipe Masters,Semifinals,Heat 2 Watch replay,Griffin Colapinto,7.1
108,2019,Billabong Pipe Masters,Final,Heat 1 Watch replay,Italo Ferreira,15.56
109,2019,Billabong Pipe Masters,Final,Heat 1 Watch replay,Gabriel Medina,12.94
0,2021,Billabong Pipe Masters presented by Hydro Flask,Elimination Round,Heat 1 ,Julian Wilson,0.0
1,2021,Billabong Pipe Masters presented by Hydro Flask,Elimination Round,Heat 1 ,Ethan Ewing,0.0
2,2021,Billabong Pipe Masters presented by Hydro Flask,Elimination Round,Heat 1 ,Miguel Tudela,0.0
3,2021,Billabong Pipe Masters presented by Hydro Flask,Elimination Round,Heat 2 Watch replay,Ryan Callinan,12.83
4,2021,Billabong Pipe Masters presented by Hydro Flask,Elimination Round,Heat 2 Watch replay,Sebastian Zietz,6.64
5,2021,Billabong Pipe Masters presented by Hydro Flask,Elimination Round,Heat 2 Watch replay,Alex Ribeiro,1.2
6,2021,Billabong Pipe Masters presented by Hydro Flask,Elimination Round,Heat 3 Watch replay,Mikey Wright,9.84
7,2021,Billabong Pipe Masters presented by Hydro Flask,Elimination Round,Heat 3 Watch replay,Wade Carmichael,5.359999999999999
8,2021,Billabong Pipe Masters presented by Hydro Flask,Elimination Round,Heat 3 Watch replay,Adriano de Souza,1.27
9,2021,Billabong Pipe Masters presented by Hydro Flask,Elimination Round,Heat 4 Watch replay,Peterson Crisanto,4.87
10,2021,Billabong Pipe Masters presented by Hydro Flask,Elimination Round,Heat 4 Watch replay,Leonardo Fioravanti,4.5
11,2021,Billabong Pipe Masters presented by Hydro Flask,Elimination Round,Heat 4 Watch replay,Conner Coffin,2.93
12,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 1 Watch replay,Kanoa Igarashi,10.3
13,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 1 Watch replay,Morgan Cibilic,5.04
14,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 1 Watch replay,Peterson Crisanto,0.9
15,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 2 Watch replay,Yago Dora,6.9
16,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 2 Watch replay,Kolohe Andino,6.5
17,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 2 Watch replay,Leonardo Fioravanti,2.2
18,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 3 Watch replay,Filipe Toledo,7.63
19,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 3 Watch replay,Frederico Morais,7.5
20,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 3 Watch replay,Mikey Wright,6.9
21,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 4 Watch replay,Jordy Smith,12.0
22,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 4 Watch replay,Jadson Andre,4.67
23,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 4 Watch replay,Sebastian Zietz,4.5
24,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 5 Watch replay,Joshua Moniz,9.1
25,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 5 Watch replay,Gabriel Medina,5.6
26,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 5 Watch replay,Adriano de Souza,5.57
27,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 6 Watch replay,Italo Ferreira,10.530000000000001
28,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 6 Watch replay,Matthew McGillivray,10.16
29,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 6 Watch replay,Miguel Tudela,3.44
30,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 7 Watch replay,John John Florence,14.24
31,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 7 Watch replay,Deivid Silva,11.2
32,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 7 Watch replay,Conner Coffin,10.37
33,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 8 Watch replay,Kelly Slater,10.83
34,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 8 Watch replay,Connor O'Leary,7.46
35,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 8 Watch replay,Wade Carmichael,1.5
36,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 9 Watch replay,Caio Ibelli,13.33
37,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 9 Watch replay,Jeremy Flores,12.73
38,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 9 Watch replay,Ethan Ewing,7.47
39,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 10 Watch replay,Griffin Colapinto,11.4
40,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 10 Watch replay,Miguel Pupo,7.97
41,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 10 Watch replay,Julian Wilson,3.46
42,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 11 Watch replay,Jack Freestone,16.17
43,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 11 Watch replay,Seth Moniz,10.66
44,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 11 Watch replay,Alex Ribeiro,5.6
45,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 12 Watch replay,Jack Robinson,13.83
46,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 12 Watch replay,Michel Bourez,9.57
47,2021,Billabong Pipe Masters presented by Hydro Flask,Seeding Round,Heat 12 Watch replay,Ryan Callinan,4.4399999999999995
48,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 1 Watch replay,Leonardo Fioravanti,11.0
49,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 1 Watch replay,Filipe Toledo,3.0
50,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 2 Watch replay,Peterson Crisanto,9.1
51,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 2 Watch replay,Griffin Colapinto,4.33
52,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 3 Watch replay,John John Florence,13.17
53,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 3 Watch replay,Connor O'Leary,9.94
54,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 4 Watch replay,Matthew McGillivray,13.67
55,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 4 Watch replay,Seth Moniz,9.04
56,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 5 Watch replay,Jordy Smith,9.17
57,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 5 Watch replay,Mikey Wright,7.33
58,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 6 Watch replay,Caio Ibelli,9.3
59,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 6 Watch replay,Wade Carmichael,5.77
60,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 7 Watch replay,Kelly Slater,12.8
61,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 7 Watch replay,Ethan Ewing,8.6
62,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 8 Watch replay,Jack Robinson,17.73
63,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 8 Watch replay,Julian Wilson,10.17
64,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 9 Watch replay,Italo Ferreira,10.16
65,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 9 Watch replay,Sebastian Zietz,2.06
66,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 10 Watch replay,Ryan Callinan,9.6
67,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 10 Watch replay,Yago Dora,6.67
68,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 11 Watch replay,Jeremy Flores,11.17
69,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 11 Watch replay,Joshua Moniz,2.36
70,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 12 Watch replay,Miguel Pupo,10.469999999999999
71,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 12 Watch replay,Kolohe Andino,8.23
72,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 13 Watch replay,Gabriel Medina,11.83
73,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 13 Watch replay,Morgan Cibilic,6.34
74,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 14 Watch replay,Jack Freestone,13.0
75,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 14 Watch replay,Frederico Morais,5.23
76,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 15 Watch replay,Jadson Andre,9.66
77,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 15 Watch replay,Michel Bourez,4.33
78,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 16 Watch replay,Kanoa Igarashi,10.0
79,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 32,Heat 16 Watch replay,Deivid Silva,9.0
80,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 16,Heat 1 Watch replay,Leonardo Fioravanti,10.33
81,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 16,Heat 1 Watch replay,Peterson Crisanto,6.73
82,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 16,Heat 2 Watch replay,John John Florence,8.5
83,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 16,Heat 2 Watch replay,Matthew McGillivray,5.73
84,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 16,Heat 3 Watch replay,Jordy Smith,11.67
85,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 16,Heat 3 Watch replay,Caio Ibelli,7.43
86,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 16,Heat 4 Watch replay,Kelly Slater,13.67
87,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 16,Heat 4 Watch replay,Jack Robinson,11.67
88,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 16,Heat 5 Watch replay,Italo Ferreira,13.0
89,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 16,Heat 5 Watch replay,Ryan Callinan,5.27
90,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 16,Heat 6 Watch replay,Jeremy Flores,8.8
91,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 16,Heat 6 Watch replay,Miguel Pupo,4.83
92,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 16,Heat 7 Watch replay,Gabriel Medina,11.56
93,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 16,Heat 7 Watch replay,Jack Freestone,6.67
94,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 16,Heat 8 Watch replay,Kanoa Igarashi,12.33
95,2021,Billabong Pipe Masters presented by Hydro Flask,Round of 16,Heat 8 Watch replay,Jadson Andre,11.54
96,2021,Billabong Pipe Masters presented by Hydro Flask,Quarterfinals,Heat 1 Watch replay,John John Florence,17.67
97,2021,Billabong Pipe Masters presented by Hydro Flask,Quarterfinals,Heat 1 Watch replay,Leonardo Fioravanti,10.17
98,2021,Billabong Pipe Masters presented by Hydro Flask,Quarterfinals,Heat 2 Watch replay,Kelly Slater,6.23
99,2021,Billabong Pipe Masters presented by Hydro Flask,Quarterfinals,Heat 2 Watch replay,Jordy Smith,1.9
100,2021,Billabong Pipe Masters presented by Hydro Flask,Quarterfinals,Heat 3 Watch replay,Italo Ferreira,13.34
101,2021,Billabong Pipe Masters presented by Hydro Flask,Quarterfinals,Heat 3 Watch replay,Jeremy Flores,10.53
102,2021,Billabong Pipe Masters presented by Hydro Flask,Quarterfinals,Heat 4 Watch replay,Gabriel Medina,9.129999999999999
103,2021,Billabong Pipe Masters presented by Hydro Flask,Quarterfinals,Heat 4 Watch replay,Kanoa Igarashi,7.0600000000000005
104,2021,Billabong Pipe Masters presented by Hydro Flask,Semifinals,Heat 1 Watch replay,John John Florence,18.16
105,2021,Billabong Pipe Masters presented by Hydro Flask,Semifinals,Heat 1 Watch replay,Kelly Slater,0.0
106,2021,Billabong Pipe Masters presented by Hydro Flask,Semifinals,Heat 2 Watch replay,Gabriel Medina,12.6
107,2021,Billabong Pipe Masters presented by Hydro Flask,Semifinals,Heat 2 Watch replay,Italo Ferreira,8.57
108,2021,Billabong Pipe Masters presented by Hydro Flask,Final,Heat 1 Watch replay,John John Florence,11.77
109,2021,Billabong Pipe Masters presented by Hydro Flask,Final,Heat 1 Watch replay,Gabriel Medina,11.1
0,2022,Billabong Pro Pipeline,Elimination Round,Heat 1 Watch replay,Ivan Florence,12.6
1,2022,Billabong Pro Pipeline,Elimination Round,Heat 1 Watch replay,Lucca Mesinas,9.5
2,2022,Billabong Pro Pipeline,Elimination Round,Heat 1 Watch replay,Morgan Cibilic,1.8299999999999998
3,2022,Billabong Pro Pipeline,Elimination Round,Heat 2 Watch replay,Jordy Smith,15.73
4,2022,Billabong Pro Pipeline,Elimination Round,Heat 2 Watch replay,Miguel Tudela,14.83
5,2022,Billabong Pro Pipeline,Elimination Round,Heat 2 Watch replay,Imaikalani deVault,11.0
6,2022,Billabong Pro Pipeline,Elimination Round,Heat 3 Watch replay,Jake Marshall,11.67
7,2022,Billabong Pro Pipeline,Elimination Round,Heat 3 Watch replay,Frederico Morais,11.129999999999999
8,2022,Billabong Pro Pipeline,Elimination Round,Heat 3 Watch replay,Jordan Lawler,10.27
9,2022,Billabong Pro Pipeline,Elimination Round,Heat 4 Watch replay,Carlos Munoz,6.1
10,2022,Billabong Pro Pipeline,Elimination Round,Heat 4 Watch replay,Deivid Silva,5.5
11,2022,Billabong Pro Pipeline,Elimination Round,Heat 4 Watch replay,Jadson Andre,4.63
12,2022,Billabong Pro Pipeline,Opening Round,Heat 1 Watch replay,Owen Wright,13.34
13,2022,Billabong Pro Pipeline,Opening Round,Heat 1 Watch replay,Ezekiel Lau,7.0
14,2022,Billabong Pro Pipeline,Opening Round,Heat 1 Watch replay,Jordy Smith,6.46
15,2022,Billabong Pro Pipeline,Opening Round,Heat 2 Watch replay,Griffin Colapinto,10.47
16,2022,Billabong Pro Pipeline,Opening Round,Heat 2 Watch replay,Matthew McGillivray,7.67
17,2022,Billabong Pro Pipeline,Opening Round,Heat 2 Watch replay,Jordan Lawler,5.6
18,2022,Billabong Pro Pipeline,Opening Round,Heat 3 Watch replay,Connor O'Leary,15.5
19,2022,Billabong Pro Pipeline,Opening Round,Heat 3 Watch replay,Caio Ibelli,10.07
20,2022,Billabong Pro Pipeline,Opening Round,Heat 3 Watch replay,Morgan Cibilic,5.17
21,2022,Billabong Pro Pipeline,Opening Round,Heat 4 Watch replay,Barron Mamiya,16.57
22,2022,Billabong Pro Pipeline,Opening Round,Heat 4 Watch replay,Conner Coffin,9.629999999999999
23,2022,Billabong Pro Pipeline,Opening Round,Heat 4 Watch replay,Jake Marshall,2.4299999999999997
24,2022,Billabong Pro Pipeline,Opening Round,Heat 5 Watch replay,Italo Ferreira,7.0600000000000005
25,2022,Billabong Pro Pipeline,Opening Round,Heat 5 Watch replay,Callum Robson,6.17
26,2022,Billabong Pro Pipeline,Opening Round,Heat 5 Watch replay,Miguel Tudela,4.03
27,2022,Billabong Pro Pipeline,Opening Round,Heat 6 Watch replay,Filipe Toledo,7.0
28,2022,Billabong Pro Pipeline,Opening Round,Heat 6 Watch replay,Samuel Pupo,4.57
29,2022,Billabong Pro Pipeline,Opening Round,Heat 6 Watch replay,Ivan Florence,0.23
30,2022,Billabong Pro Pipeline,Opening Round,Heat 7 Watch replay,Seth Moniz,16.439999999999998
31,2022,Billabong Pro Pipeline,Opening Round,Heat 7 Watch replay,Kanoa Igarashi,12.0
32,2022,Billabong Pro Pipeline,Opening Round,Heat 7 Watch replay,Carlos Munoz,9.5
33,2022,Billabong Pro Pipeline,Opening Round,Heat 8 Watch replay,Jackson Baker,6.43
34,2022,Billabong Pro Pipeline,Opening Round,Heat 8 Watch replay,Miguel Pupo,6.199999999999999
35,2022,Billabong Pro Pipeline,Opening Round,Heat 8 Watch replay,Frederico Morais,5.33
36,2022,Billabong Pro Pipeline,Opening Round,Heat 9 Watch replay,John John Florence,17.13
37,2022,Billabong Pro Pipeline,Opening Round,Heat 9 Watch replay,Joao Chianca,15.3
38,2022,Billabong Pro Pipeline,Opening Round,Heat 9 Watch replay,Jadson Andre,7.84
39,2022,Billabong Pro Pipeline,Opening Round,Heat 10 Watch replay,Jack Robinson,18.67
40,2022,Billabong Pro Pipeline,Opening Round,Heat 10 Watch replay,Kelly Slater,16.57
41,2022,Billabong Pro Pipeline,Opening Round,Heat 10 Watch replay,Lucca Mesinas,12.129999999999999
42,2022,Billabong Pro Pipeline,Opening Round,Heat 11 Watch replay,Ethan Ewing,12.76
43,2022,Billabong Pro Pipeline,Opening Round,Heat 11 Watch replay,Kolohe Andino,4.37
44,2022,Billabong Pro Pipeline,Opening Round,Heat 11 Watch replay,Imaikalani deVault,1.5
45,2022,Billabong Pro Pipeline,Opening Round,Heat 12 Watch replay,Nat Young,12.0
46,2022,Billabong Pro Pipeline,Opening Round,Heat 12 Watch replay,Leonardo Fioravanti,8.6
47,2022,Billabong Pro Pipeline,Opening Round,Heat 12 Watch replay,Deivid Silva,7.0
48,2022,Billabong Pro Pipeline,Round of 32,Heat 1 Watch replay,Barron Mamiya,10.77
49,2022,Billabong Pro Pipeline,Round of 32,Heat 1 Watch replay,Conner Coffin,8.57
50,2022,Billabong Pro Pipeline,Round of 32,Heat 2 Watch replay,Kelly Slater,11.7
51,2022,Billabong Pro Pipeline,Round of 32,Heat 2 Watch replay,Jake Marshall,1.5
52,2022,Billabong Pro Pipeline,Round of 32,Heat 3 Watch replay,Kanoa Igarashi,7.67
53,2022,Billabong Pro Pipeline,Round of 32,Heat 3 Watch replay,Owen Wright,5.63
54,2022,Billabong Pro Pipeline,Round of 32,Heat 4 Watch replay,Leonardo Fioravanti,9.66
55,2022,Billabong Pro Pipeline,Round of 32,Heat 4 Watch replay,Nat Young,7.33
56,2022,Billabong Pro Pipeline,Round of 32,Heat 5 Watch replay,Italo Ferreira,13.67
57,2022,Billabong Pro Pipeline,Round of 32,Heat 5 Watch replay,Miguel Tudela,9.6
58,2022,Billabong Pro Pipeline,Round of 32,Heat 6 Watch replay,Miguel Pupo,12.84
59,2022,Billabong Pro Pipeline,Round of 32,Heat 6 Watch replay,Connor O'Leary,7.1
60,2022,Billabong Pro Pipeline,Round of 32,Heat 7 Watch replay,Carlos Munoz,12.37
61,2022,Billabong Pro Pipeline,Round of 32,Heat 7 Watch replay,Frederico Morais,7.43
62,2022,Billabong Pro Pipeline,Round of 32,Heat 8 Watch replay,Lucca Mesinas,12.23
63,2022,Billabong Pro Pipeline,Round of 32,Heat 8 Watch replay,Kolohe Andino,11.1
64,2022,Billabong Pro Pipeline,Round of 32,Heat 9 Watch replay,Filipe Toledo,12.44
65,2022,Billabong Pro Pipeline,Round of 32,Heat 9 Watch replay,Ivan Florence,9.5
66,2022,Billabong Pro Pipeline,Round of 32,Heat 10 Watch replay,Seth Moniz,12.0
67,2022,Billabong Pro Pipeline,Round of 32,Heat 10 Watch replay,Ezekiel Lau,10.27
68,2022,Billabong Pro Pipeline,Round of 32,Heat 11 Watch replay,Joao Chianca,13.370000000000001
69,2022,Billabong Pro Pipeline,Round of 32,Heat 11 Watch replay,Jack Robinson,8.33
70,2022,Billabong Pro Pipeline,Round of 32,Heat 12 Watch replay,John John Florence,14.57
71,2022,Billabong Pro Pipeline,Round of 32,Heat 12 Watch replay,Jackson Baker,5.4
72,2022,Billabong Pro Pipeline,Round of 32,Heat 13 Watch replay,Caio Ibelli,11.23
73,2022,Billabong Pro Pipeline,Round of 32,Heat 13 Watch replay,Griffin Colapinto,10.43
74,2022,Billabong Pro Pipeline,Round of 32,Heat 14 Watch replay,Callum Robson,10.969999999999999
75,2022,Billabong Pro Pipeline,Round of 32,Heat 14 Watch replay,Ethan Ewing,10.0
76,2022,Billabong Pro Pipeline,Round of 32,Heat 15 Watch replay,Samuel Pupo,14.0
77,2022,Billabong Pro Pipeline,Round of 32,Heat 15 Watch replay,Deivid Silva,5.26
78,2022,Billabong Pro Pipeline,Round of 32,Heat 16 Watch replay,Jordy Smith,14.0
79,2022,Billabong Pro Pipeline,Round of 32,Heat 16 Watch replay,Matthew McGillivray,10.0
80,2022,Billabong Pro Pipeline,Round of 16,Heat 1 Watch replay,Kelly Slater,17.23
81,2022,Billabong Pro Pipeline,Round of 16,Heat 1 Watch replay,Barron Mamiya,15.17
82,2022,Billabong Pro Pipeline,Round of 16,Heat 2 Watch replay,Kanoa Igarashi,11.7
83,2022,Billabong Pro Pipeline,Round of 16,Heat 2 Watch replay,Leonardo Fioravanti,10.5
84,2022,Billabong Pro Pipeline,Round of 16,Heat 3 Watch replay,Miguel Pupo,12.4
85,2022,Billabong Pro Pipeline,Round of 16,Heat 3 Watch replay,Italo Ferreira,8.73
86,2022,Billabong Pro Pipeline,Round of 16,Heat 4 Watch replay,Lucca Mesinas,3.0700000000000003
87,2022,Billabong Pro Pipeline,Round of 16,Heat 4 Watch replay,Carlos Munoz,0.0
88,2022,Billabong Pro Pipeline,Round of 16,Heat 5 Watch replay,Seth Moniz,8.0
89,2022,Billabong Pro Pipeline,Round of 16,Heat 5 Watch replay,Filipe Toledo,3.5
90,2022,Billabong Pro Pipeline,Round of 16,Heat 6 Watch replay,John John Florence,17.77
91,2022,Billabong Pro Pipeline,Round of 16,Heat 6 Watch replay,Joao Chianca,16.74
92,2022,Billabong Pro Pipeline,Round of 16,Heat 7 Watch replay,Caio Ibelli,12.83
93,2022,Billabong Pro Pipeline,Round of 16,Heat 7 Watch replay,Callum Robson,5.23
94,2022,Billabong Pro Pipeline,Round of 16,Heat 8 Watch replay,Samuel Pupo,15.16
95,2022,Billabong Pro Pipeline,Round of 16,Heat 8 Watch replay,Jordy Smith,8.2
96,2022,Billabong Pro Pipeline,Quarterfinals,Heat 1 Watch replay,Kelly Slater,14.17
97,2022,Billabong Pro Pipeline,Quarterfinals,Heat 1 Watch replay,Kanoa Igarashi,7.5
98,2022,Billabong Pro Pipeline,Quarterfinals,Heat 2 Watch replay,Miguel Pupo,8.1
99,2022,Billabong Pro Pipeline,Quarterfinals,Heat 2 Watch replay,Lucca Mesinas,6.0
100,2022,Billabong Pro Pipeline,Quarterfinals,Heat 3 Watch replay,Seth Moniz,17.93
101,2022,Billabong Pro Pipeline,Quarterfinals,Heat 3 Watch replay,John John Florence,16.67
102,2022,Billabong Pro Pipeline,Quarterfinals,Heat 4 Watch replay,Caio Ibelli,11.67
103,2022,Billabong Pro Pipeline,Quarterfinals,Heat 4 Watch replay,Samuel Pupo,1.73
104,2022,Billabong Pro Pipeline,Semifinals,Heat 1 Watch replay,Kelly Slater,9.76
105,2022,Billabong Pro Pipeline,Semifinals,Heat 1 Watch replay,Miguel Pupo,9.5
106,2022,Billabong Pro Pipeline,Semifinals,Heat 2 Watch replay,Seth Moniz,13.5
107,2022,Billabong Pro Pipeline,Semifinals,Heat 2 Watch replay,Caio Ibelli,6.33
108,2022,Billabong Pro Pipeline,Final,Heat 1 Watch replay,Kelly Slater,18.77
109,2022,Billabong Pro Pipeline,Final,Heat 1 Watch replay,Seth Moniz,12.53
