,year,event,round,heat,name,scores
16,2019,Quiksilver Pro France,Seeding Round,Heat 2 Watch replay,Frederico Morais,"[5.0, 4.0, 5.07, 1.77, 0.3, 5.03, 3.43]"
17,2019,Quiksilver Pro France,Seeding Round,Heat 2 Watch replay,Caio Ibelli,"[0.37, 2.0, 0.73, 5.3, 2.83, 2.77, 3.4, 4.23, 2.07, 1.43, 4.3]"
18,2019,Quiksilver Pro France,Seeding Round,Heat 3 Watch replay,Leonardo Fioravanti,"[2.5, 6.5, 0.23, 7.9, 1.67]"
19,2019,Quiksilver Pro France,Seeding Round,Heat 3 Watch replay,Yago Dora,"[3.5, 0.57, 4.27, 5.33, 0.37, 2.77, 4.97, 5.0, 0.93, 2.37, 6.33, 2.13, 0.77]"
20,2019,Quiksilver Pro France,Seeding Round,Heat 3 Watch replay,Kolohe Andino,"[4.67, 5.67, 5.53, 0.37, 4.9, 0.67, 5.53]"
21,2019,Quiksilver Pro France,Seeding Round,Heat 4 Watch replay,Jorgann Couzinet,"[1.6, 4.83, 6.17, 1.07, 6.5, 0.73, 1.8, 3.27, 5.47, 4.6]"
22,2019,Quiksilver Pro France,Seeding Round,Heat 4 Watch replay,Jordy Smith,"[3.17, 3.13, 3.63, 5.33, 0.33, 0.57, 1.33, 7.33, 0.5, 3.47, 2.1]"
23,2019,Quiksilver Pro France,Seeding Round,Heat 4 Watch replay,Sebastian Zietz,"[0.5, 4.33, 0.57, 3.63, 1.57, 1.73, 4.63, 0.3, 1.47, 2.33, 4.63, 0.97, 1.0]"
24,2019,Quiksilver Pro France,Seeding Round,Heat 5 Watch replay,Filipe Toledo,"[2.67, 6.0, 5.33, 6.33, 3.6, 6.3]"
25,2019,Quiksilver Pro France,Seeding Round,Heat 5 Watch replay,Joan Duru,"[5.17, 4.0, 3.5, 5.3, 0.5, 0.43, 2.87, 3.23, 4.87, 5.3, 0.6, 0.97]"
26,2019,Quiksilver Pro France,Seeding Round,Heat 5 Watch replay,Marc Lacomare,"[1.23, 0.27, 4.27, 5.47, 1.3, 0.67, 1.43, 2.87, 1.73]"
27,2019,Quiksilver Pro France,Seeding Round,Heat 6 Watch replay,Gabriel Medina,"[0.73, 0.37, 3.83, 5.0, 5.4, 2.0, 1.5, 0.37, 0.37, 1.43, 7.0, 1.33, 7.4, 6.53, 3.67, 2.43, 0.5, 2.93, 1.0]"
28,2019,Quiksilver Pro France,Seeding Round,Heat 6 Watch replay,Michael Rodrigues,"[1.13, 4.0, 4.27, 2.27, 1.57, 5.67, 4.63, 6.2, 0.77, 3.03]"
29,2019,Quiksilver Pro France,Seeding Round,Heat 6 Watch replay,Marco Mignot,"[1.8, 2.27, 3.97, 3.8, 2.97, 4.43, 0.8, 1.0, 3.13, 1.47, 5.97, 5.07, 1.0]"
30,2019,Quiksilver Pro France,Seeding Round,Heat 7 Watch replay,Owen Wright,"[5.17, 6.67, 6.93, 0.5]"
31,2019,Quiksilver Pro France,Seeding Round,Heat 7 Watch replay,Willian Cardoso,"[0.93, 7.17, 6.17, 0.8, 0.37]"
32,2019,Quiksilver Pro France,Seeding Round,Heat 7 Watch replay,Ricardo Christie,"[0.77, 0.57, 4.17, 3.0, 0.53, 3.77, 1.0]"
33,2019,Quiksilver Pro France,Seeding Round,Heat 8 Watch replay,Julian Wilson,"[3.83, 2.33, 6.17, 5.27, 5.13]"
34,2019,Quiksilver Pro France,Seeding Round,Heat 8 Watch replay,Adrian Buchan,"[0.7, 0.3, 0.53, 4.0, 5.57, 0.37, 0.7, 2.93]"
35,2019,Quiksilver Pro France,Seeding Round,Heat 8 Watch replay,Jadson Andre,"[0.93, 2.5, 4.67, 0.77, 0.77, 3.37, 0.63, 0.47, 1.8, 0.5, 4.8]"
36,2019,Quiksilver Pro France,Seeding Round,Heat 9 Watch replay,Kelly Slater,"[6.17, 7.17, 5.77, 4.5, 6.67, 3.0]"
37,2019,Quiksilver Pro France,Seeding Round,Heat 9 Watch replay,Jesse Mendes,"[0.93, 1.0, 1.07, 2.0, 5.07, 1.23, 6.6, 0.5, 0.77]"
38,2019,Quiksilver Pro France,Seeding Round,Heat 9 Watch replay,Conner Coffin,"[0.43, 4.67, 1.07, 5.27]"
39,2019,Quiksilver Pro France,Seeding Round,Heat 10 Watch replay,Seth Moniz,"[6.17, 4.13, 6.07, 2.07]"
40,2019,Quiksilver Pro France,Seeding Round,Heat 10 Watch replay,Ezekiel Lau,"[5.0, 5.5, 0.93, 5.0, 3.1]"
41,2019,Quiksilver Pro France,Seeding Round,Heat 10 Watch replay,Wade Carmichael,"[3.83, 6.3, 0.83, 2.5, 0.33]"
42,2019,Quiksilver Pro France,Seeding Round,Heat 11 Watch replay,Peterson Crisanto,"[1.0, 5.73, 6.67, 1.23, 2.33, 7.17, 0.77]"
43,2019,Quiksilver Pro France,Seeding Round,Heat 11 Watch replay,Ryan Callinan,"[2.5, 5.17, 6.27, 0.93, 5.4, 1.87, 0.9]"
44,2019,Quiksilver Pro France,Seeding Round,Heat 11 Watch replay,Deivid Silva,"[4.77, 5.67, 4.67, 5.23, 0.5, 6.0]"
45,2019,Quiksilver Pro France,Seeding Round,Heat 12 Watch replay,Jack Freestone,"[5.5, 1.93, 5.9, 5.87, 0.87, 2.5]"
46,2019,Quiksilver Pro France,Seeding Round,Heat 12 Watch replay,Jeremy Flores,"[0.77, 4.83, 0.8, 3.4, 3.0, 0.5, 0.43, 4.27]"
47,2019,Quiksilver Pro France,Seeding Round,Heat 12 Watch replay,Michel Bourez,"[2.0, 4.17, 4.37, 0.8, 4.53]"
48,2019,Quiksilver Pro France,Round of 32,Heat 1 Watch replay,Jordy Smith,"[5.33, 0.43, 6.5, 4.83, 1.27, 0.17, 1.57, 1.2, 2.03, 7.33]"
49,2019,Quiksilver Pro France,Round of 32,Heat 1 Watch replay,Frederico Morais,"[2.83, 3.23, 1.93, 0.2, 3.17, 9.17, 1.27]"
50,2019,Quiksilver Pro France,Round of 32,Heat 2 Watch replay,Jeremy Flores,"[1.23, 2.27, 0.3, 4.17, 4.2, 3.77, 1.0]"
51,2019,Quiksilver Pro France,Round of 32,Heat 2 Watch replay,Caio Ibelli,"[3.4, 0.77, 0.67, 1.27, 2.67, 0.43, 1.03, 0.5, 0.4, 0.7]"
52,2019,Quiksilver Pro France,Round of 32,Heat 3 Watch replay,Ezekiel Lau,"[0.5, 1.07, 6.83, 4.33, 3.0, 1.2]"
53,2019,Quiksilver Pro France,Round of 32,Heat 3 Watch replay,Owen Wright,"[1.0, 0.93, 0.73, 0.57, 0.3, 0.2, 1.7, 1.47, 3.6, 1.27, 0.5]"
54,2019,Quiksilver Pro France,Round of 32,Heat 4 Watch replay,Ryan Callinan,"[1.0, 0.23, 6.5, 0.5, 7.83, 2.83]"
55,2019,Quiksilver Pro France,Round of 32,Heat 4 Watch replay,Michael Rodrigues,"[1.5, 5.17, 7.83, 1.8, 0.9, 0.5]"
56,2019,Quiksilver Pro France,Round of 32,Heat 5 Watch replay,Marc Lacomare,"[6.83, 1.53, 0.5, 0.37, 6.0, 2.23, 0.53]"
57,2019,Quiksilver Pro France,Round of 32,Heat 5 Watch replay,Filipe Toledo,"[1.1, 1.37, 1.9, 0.43, 0.87, 1.8, 4.5, 7.1, 0.4, 5.07]"
58,2019,Quiksilver Pro France,Round of 32,Heat 6 ,Wade Carmichael,"[0.63, 2.43, 0.37, 0.37, 1.93, 5.83, 6.1]"
59,2019,Quiksilver Pro France,Round of 32,Heat 6 ,Willian Cardoso,"[3.0, 5.0, 0.2, 1.83, 0.3, 0.4, 4.7, 4.57, 0.53]"
60,2019,Quiksilver Pro France,Round of 32,Heat 7 Watch replay,Julian Wilson,"[2.5, 2.0, 2.23, 0.37, 0.2, 5.5, 5.6, 0.57, 5.33, 1.5, 5.73, 4.23, 1.2, 0.9, 1.0]"
61,2019,Quiksilver Pro France,Round of 32,Heat 7 Watch replay,Jorgann Couzinet,"[0.63, 0.93, 0.87, 0.9, 0.63, 0.63, 2.5, 1.0, 3.67, 1.57, 0.47]"
62,2019,Quiksilver Pro France,Round of 32,Heat 8 Watch replay,Jack Freestone,"[4.33, 1.5, 0.43, 0.73, 0.13, 0.73, 0.5, 2.27, 4.23, 0.43, 0.7, 0.63, 0.2, 3.47, 0.37]"
63,2019,Quiksilver Pro France,Round of 32,Heat 8 Watch replay,Kanoa Igarashi,"[2.17, 1.07, 2.4, 1.43, 1.93, 3.1, 0.43, 4.2, 0.63, 4.13]"
64,2019,Quiksilver Pro France,Round of 32,Heat 9 Watch replay,Gabriel Medina,"[3.83, 0.5, 0.2, 0.87, 0.73, 0.9, 1.27, 1.9, 2.93, 1.57, 3.1, 4.23, 1.1, 0.73, 5.53]"
65,2019,Quiksilver Pro France,Round of 32,Heat 9 Watch replay,Marco Mignot,"[5.67, 1.13, 1.07, 2.27, 3.1, 0.3, 2.83, 0.5, 3.17, 0.53, 1.07]"
66,2019,Quiksilver Pro France,Round of 32,Heat 10 Watch replay,Adrian Buchan,"[6.5, 0.5, 2.43, 0.93, 0.37, 1.07]"
67,2019,Quiksilver Pro France,Round of 32,Heat 10 Watch replay,Conner Coffin,"[0.93, 2.23, 2.1, 1.63, 3.83, 4.77]"
68,2019,Quiksilver Pro France,Round of 32,Heat 11 Watch replay,Seth Moniz,"[4.0, 6.17, 0.37, 1.77, 6.43, 0.7, 0.43, 1.2, 2.5]"
69,2019,Quiksilver Pro France,Round of 32,Heat 11 Watch replay,Peterson Crisanto,"[4.4, 3.17, 0.83, 0.47, 1.03, 1.4, 3.0, 0.5, 0.87, 6.37, 0.47, 0.73, 0.43]"
70,2019,Quiksilver Pro France,Round of 32,Heat 12 Watch replay,Leonardo Fioravanti,"[0.5, 1.6, 0.5, 4.1, 2.77, 1.77, 1.0, 3.97, 0.5, 3.6, 0.43, 1.0]"
71,2019,Quiksilver Pro France,Round of 32,Heat 12 Watch replay,Kelly Slater,"[3.67, 0.43, 0.9, 3.1, 0.57, 1.83, 4.5, 0.5, 1.17, 3.23, 6.5, 1.0, 0.97, 4.2]"
72,2019,Quiksilver Pro France,Round of 32,Heat 13 Watch replay,Kolohe Andino,"[1.5, 0.73, 4.1, 0.93, 0.77, 0.53, 0.27, 0.8, 4.57, 5.77, 0.2, 1.13, 0.5, 1.3, 2.07]"
73,2019,Quiksilver Pro France,Round of 32,Heat 13 Watch replay,Soli Bailey,"[0.77, 0.5, 0.57, 1.23, 0.4, 0.8, 1.0, 1.13, 0.23, 1.17, 6.5, 2.77]"
74,2019,Quiksilver Pro France,Round of 32,Heat 14 Watch replay,Yago Dora,"[2.0, 1.1, 0.83, 1.17, 7.67, 0.73, 5.67, 0.5, 6.83, 1.17]"
75,2019,Quiksilver Pro France,Round of 32,Heat 14 Watch replay,Griffin Colapinto,"[5.0, 1.77, 1.33, 0.5, 1.23, 0.5, 4.17, 2.43, 0.5, 0.5, 0.5, 0.93]"
76,2019,Quiksilver Pro France,Round of 32,Heat 15 Watch replay,Michel Bourez,"[3.17, 0.7, 3.33, 0.37, 0.5, 0.73, 0.37, 2.27, 5.0, 0.73, 3.6, 0.5, 6.67, 1.5]"
77,2019,Quiksilver Pro France,Round of 32,Heat 15 Watch replay,Joan Duru,"[2.83, 3.83, 0.4, 0.53, 1.93, 3.73, 0.5, 0.43]"
78,2019,Quiksilver Pro France,Round of 32,Heat 16 Watch replay,Italo Ferreira,"[7.0, 0.87, 0.7, 1.7, 1.0, 0.47, 6.83, 4.2, 0.5, 0.73, 0.93, 0.43, 0.93, 1.27]"
79,2019,Quiksilver Pro France,Round of 32,Heat 16 Watch replay,Jesse Mendes,"[0.37, 3.77, 1.07, 0.27, 0.57, 0.57, 4.07, 0.43, 0.2, 0.9, 0.6, 4.4, 0.3, 0.97, 0.27, 0.27, 0.77, 0.3, 0.5, 7.37]"
80,2019,Quiksilver Pro France,Round of 16,Heat 1 ,Jeremy Flores,"[7.17, 6.33, 8.33]"
81,2019,Quiksilver Pro France,Round of 16,Heat 1 ,Jordy Smith,"[0.93, 1.0, 0.7, 0.43, 4.5, 2.17, 1.23, 0.43]"
82,2019,Quiksilver Pro France,Round of 16,Heat 2 ,Ryan Callinan,"[0.33, 1.13, 2.1, 2.0, 6.5, 1.0, 2.83, 3.53, 0.4, 5.33, 7.67]"
83,2019,Quiksilver Pro France,Round of 16,Heat 2 ,Ezekiel Lau,"[1.0, 0.3, 3.6, 0.3, 4.03, 5.5, 0.23, 4.23, 7.33]"
84,2019,Quiksilver Pro France,Round of 16,Heat 3 ,Marc Lacomare,"[0.5, 0.53, 5.0, 0.73, 3.87, 3.57, 1.0]"
85,2019,Quiksilver Pro France,Round of 16,Heat 3 ,Wade Carmichael,"[2.0, 2.57, 2.6, 3.3, 4.13, 2.83, 4.5]"
86,2019,Quiksilver Pro France,Round of 16,Heat 4 ,Jack Freestone,"[5.0, 2.17, 5.83, 5.63, 6.5, 0.83]"
87,2019,Quiksilver Pro France,Round of 16,Heat 4 ,Julian Wilson,"[2.0, 8.33, 1.4, 1.23, 0.9]"
88,2019,Quiksilver Pro France,Round of 16,Heat 5 ,Adrian Buchan,"[7.0, 2.5, 3.0]"
89,2019,Quiksilver Pro France,Round of 16,Heat 5 ,Gabriel Medina,"[0.77, 0.87, 0.5, 5.17, 4.33, 0.27, 0.83]"
90,2019,Quiksilver Pro France,Round of 16,Heat 6 ,Leonardo Fioravanti,"[1.7, 0.5, 0.37, 6.5, 5.27]"
91,2019,Quiksilver Pro France,Round of 16,Heat 6 ,Seth Moniz,"[0.33, 1.0, 0.43, 0.4, 3.83, 3.4, 0.8, 1.7, 0.33, 0.37, 1.83, 0.4, 5.0, 0.57, 0.73]"
92,2019,Quiksilver Pro France,Round of 16,Heat 7 ,Kolohe Andino,"[0.93, 0.37, 0.43, 0.4, 1.27, 4.9, 0.43, 5.43, 0.5]"
93,2019,Quiksilver Pro France,Round of 16,Heat 7 ,Yago Dora,"[3.0, 0.7, 6.0, 0.0, 0.8, 1.03, 2.37, 3.3, 1.23]"
94,2019,Quiksilver Pro France,Round of 16,Heat 8 ,Italo Ferreira,"[6.67, 4.1, 3.73, 4.93, 1.1, 7.17]"
95,2019,Quiksilver Pro France,Round of 16,Heat 8 ,Michel Bourez,"[0.43, 5.33, 1.27, 2.73, 1.0]"
96,2019,Quiksilver Pro France,Quarterfinals,Heat 1 ,Jeremy Flores,"[5.33, 1.6, 4.57, 8.07, 6.33, 0.5, 1.93, 1.0]"
97,2019,Quiksilver Pro France,Quarterfinals,Heat 1 ,Ryan Callinan,"[4.0, 1.0, 0.77, 5.4, 0.73, 3.33, 1.5, 7.77, 0.23, 0.73, 0.9]"
98,2019,Quiksilver Pro France,Quarterfinals,Heat 2 ,Jack Freestone,"[0.67, 0.7, 5.33, 1.0, 7.67, 0.97, 4.53]"
99,2019,Quiksilver Pro France,Quarterfinals,Heat 2 ,Marc Lacomare,"[1.0, 1.07, 0.37, 3.33, 0.57, 0.3, 3.23, 6.77, 6.07]"
100,2019,Quiksilver Pro France,Quarterfinals,Heat 3 ,Leonardo Fioravanti,"[6.5, 0.5, 6.8, 0.27, 2.77, 5.23, 0.57, 1.5, 1.07]"
101,2019,Quiksilver Pro France,Quarterfinals,Heat 3 ,Adrian Buchan,"[0.53, 0.67, 0.4, 2.83, 5.5, 7.5, 1.2, 2.1]"
102,2019,Quiksilver Pro France,Quarterfinals,Heat 4 ,Italo Ferreira,"[3.73, 7.6, 0.5, 4.67, 1.37, 5.33, 6.33]"
103,2019,Quiksilver Pro France,Quarterfinals,Heat 4 ,Kolohe Andino,"[3.67, 0.5, 3.1, 0.53, 4.93, 0.5, 0.77, 0.63, 0.47, 6.43]"
104,2019,Quiksilver Pro France,Semifinals,Heat 1 ,Jeremy Flores,"[5.83, 9.0, 7.33, 0.27]"
105,2019,Quiksilver Pro France,Semifinals,Heat 1 ,Jack Freestone,"[1.0, 0.5, 1.13, 0.7, 2.83, 1.9, 0.43, 1.5]"
106,2019,Quiksilver Pro France,Semifinals,Heat 2 ,Italo Ferreira,"[0.73, 0.57, 1.0, 0.8, 0.73, 4.53, 4.43, 6.17, 1.3, 5.43, 1.07, 0.73]"
107,2019,Quiksilver Pro France,Semifinals,Heat 2 ,Leonardo Fioravanti,"[0.5, 4.33, 6.5, 3.33, 1.67, 4.3, 0.8]"
108,2019,Quiksilver Pro France,Final,Heat 1 ,Jeremy Flores,"[9.67, 1.73, 5.33, 4.33]"
109,2019,Quiksilver Pro France,Final,Heat 1 ,Italo Ferreira,"[0.5, 1.33, 1.73, 0.47, 2.73, 1.0, 5.5, 1.5, 0.2, 0.3, 0.57, 1.1, 1.27, 1.23]"
0,2019,MEO Rip Curl Pro Portugal,Elimination Round,Heat 1 Watch replay,Owen Wright,"[0.5, 5.83, 4.0, 0.57, 0.57, 0.67, 1.3, 5.1, 5.13]"
1,2019,MEO Rip Curl Pro Portugal,Elimination Round,Heat 1 Watch replay,Miguel Blanco,"[1.87, 5.5, 3.1, 0.43, 1.9, 3.07, 4.37, 0.63, 0.37, 4.13]"
2,2019,MEO Rip Curl Pro Portugal,Elimination Round,Heat 1 Watch replay,Ricardo Christie,"[2.0, 0.93, 4.47, 1.6, 2.13]"
3,2019,MEO Rip Curl Pro Portugal,Elimination Round,Heat 2 Watch replay,Crosby Colapinto,"[1.57, 6.5, 0.97, 5.6, 0.53]"
4,2019,MEO Rip Curl Pro Portugal,Elimination Round,Heat 2 Watch replay,Leonardo Fioravanti,"[4.5, 1.0, 0.87, 2.0, 0.5, 3.3, 5.57, 0.33, 5.9]"
5,2019,MEO Rip Curl Pro Portugal,Elimination Round,Heat 2 Watch replay,Seth Moniz,"[2.5, 5.83, 3.83, 1.13, 0.67, 0.87, 0.37, 3.37, 0.63, 2.4, 0.73]"
6,2019,MEO Rip Curl Pro Portugal,Elimination Round,Heat 3 Watch replay,Jesse Mendes,"[0.2, 2.83, 0.5, 4.4, 7.9, 6.17]"
7,2019,MEO Rip Curl Pro Portugal,Elimination Round,Heat 3 Watch replay,Frederico Morais,"[0.5, 2.43, 4.0, 5.33, 7.43]"
8,2019,MEO Rip Curl Pro Portugal,Elimination Round,Heat 3 Watch replay,Ryan Callinan,"[5.0, 1.4, 4.83, 6.33, 2.57, 1.3, 4.4]"
9,2019,MEO Rip Curl Pro Portugal,Elimination Round,Heat 4 Watch replay,Soli Bailey,"[1.2, 1.5, 0.7, 1.83, 0.73, 1.0, 0.6, 1.8, 2.33, 3.1, 0.5, 5.0]"
10,2019,MEO Rip Curl Pro Portugal,Elimination Round,Heat 4 Watch replay,Michel Bourez,"[5.0, 5.6, 0.7, 0.5, 3.77, 2.3, 0.97]"
11,2019,MEO Rip Curl Pro Portugal,Elimination Round,Heat 4 Watch replay,Ezekiel Lau,"[1.0, 4.33, 3.43, 3.83, 0.8, 1.9, 4.13]"
12,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 1 Watch replay,Willian Cardoso,"[1.5, 0.3, 0.63, 0.1, 3.0, 0.37, 3.93, 6.67, 1.03]"
13,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 1 Watch replay,Kanoa Igarashi,"[0.7, 3.33, 1.83, 0.5, 4.5, 0.53, 3.53, 4.33, 1.0, 1.27]"
14,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 1 Watch replay,Ricardo Christie,"[0.5, 0.87, 2.1, 0.33, 0.9, 2.2, 2.77, 0.83, 1.87, 0.9, 2.73]"
15,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 2 Watch replay,Griffin Colapinto,"[1.07, 6.83, 0.37, 1.2, 0.77, 4.13, 1.63, 0.5, 0.67, 3.2]"
16,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 2 Watch replay,Kolohe Andino,"[0.5, 5.0, 4.17, 0.93, 4.2, 1.23, 0.2, 1.03, 0.7]"
17,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 2 Watch replay,Soli Bailey,"[3.0, 3.67, 0.93, 1.2, 0.37, 4.07, 0.87, 3.6, 0.5, 0.23]"
18,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 3 ,Yago Dora,"[6.33, 0.43, 0.93, 0.3, 2.23, 4.07, 0.5, 7.23, 1.0, 0.47]"
19,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 3 ,Italo Ferreira,"[0.93, 0.4, 3.3, 5.17, 0.27, 3.13, 0.6, 1.67, 1.5, 1.73, 4.73, 4.9, 7.17, 4.87, 5.2]"
20,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 3 ,Frederico Morais,"[0.4, 3.33, 4.17, 0.2, 4.2, 0.3, 3.13, 0.27]"
21,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 4 Watch replay,Caio Ibelli,"[0.5, 5.67, 0.77, 0.2, 0.73, 0.2, 3.5, 0.83, 3.93, 0.73, 5.17, 0.27, 2.07]"
22,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 4 Watch replay,Jordy Smith,"[6.0, 0.6, 1.0, 0.5, 1.13, 2.3, 0.83, 0.9, 0.43, 1.0]"
23,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 4 Watch replay,Crosby Colapinto,"[2.0, 3.17, 1.43, 0.87]"
24,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 5 Watch replay,Filipe Toledo,"[7.17, 1.27, 3.83, 2.57, 3.23, 4.53, 1.33, 0.5, 0.5]"
25,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 5 Watch replay,Vasco Ribeiro,"[0.37, 0.37, 0.83, 2.17, 0.47, 4.23, 5.33, 3.47, 2.47, 3.53, 1.5]"
26,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 5 Watch replay,Ezekiel Lau,"[0.93, 3.5, 5.83, 2.77]"
27,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 6 Watch replay,Gabriel Medina,"[0.93, 0.43, 4.27, 0.87, 2.5, 2.17, 6.5, 1.07, 1.03, 0.67, 2.4]"
28,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 6 Watch replay,Joan Duru,"[4.5, 2.67, 3.73, 4.1, 0.73, 3.07]"
29,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 6 Watch replay,Miguel Blanco,"[3.17, 3.43, 0.77, 3.37, 0.93, 0.97, 0.57, 0.6, 0.8, 0.8, 0.57]"
30,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 7 Watch replay,Jack Freestone,"[3.0, 4.9, 5.4, 1.77, 4.1, 1.17, 0.5, 4.47, 1.27]"
31,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 7 Watch replay,Jadson Andre,"[2.93, 3.43, 0.83, 4.7, 0.63, 0.43, 4.83]"
32,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 7 Watch replay,Owen Wright,"[4.5, 1.0, 0.5, 0.93, 0.37, 3.17, 2.47, 1.33, 3.83, 4.23]"
33,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 8 Watch replay,Deivid Silva,"[0.37, 0.3, 0.97, 5.17, 2.5, 0.1, 6.17, 3.4, 0.7, 4.17, 1.23, 3.17]"
34,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 8 Watch replay,Jeremy Flores,"[0.7, 0.2, 1.37, 0.5, 3.93, 2.7, 5.23, 0.37, 0.67, 2.3, 0.23]"
35,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 8 Watch replay,Leonardo Fioravanti,"[0.87, 0.2, 1.93, 4.5, 0.4, 0.7, 0.5, 1.0]"
36,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 9 Watch replay,Julian Wilson,"[0.23, 0.87, 3.6, 4.4, 0.7, 7.33, 4.37, 1.33, 1.1, 5.33, 0.27]"
37,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 9 Watch replay,Conner Coffin,"[4.33, 0.5, 4.47, 6.5, 3.1, 3.9, 1.07]"
38,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 9 Watch replay,Jesse Mendes,"[0.2, 3.83, 1.13, 0.37, 0.43, 0.57, 3.5, 0.5, 0.5, 0.37, 1.57, 1.0, 0.3]"
39,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 10 Watch replay,Peterson Crisanto,"[5.67, 3.07, 0.57, 2.43, 5.37, 1.13, 0.43, 0.37, 0.9]"
40,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 10 Watch replay,Adrian Buchan,"[3.83, 3.83, 4.1, 0.2, 0.7, 0.7, 4.67, 2.0, 0.23, 0.4, 0.27]"
41,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 10 Watch replay,Seth Moniz,"[1.93, 0.27, 1.43, 1.07, 2.37, 3.1, 0.3]"
42,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 11 Watch replay,Sebastian Zietz,"[6.5, 0.93, 3.53, 4.67, 5.0]"
43,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 11 Watch replay,Wade Carmichael,"[1.0, 2.67, 0.43, 2.93, 4.0, 5.0, 0.37, 5.13, 2.4, 0.3]"
44,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 11 Watch replay,Ryan Callinan,"[0.83, 0.8, 2.63, 2.8, 2.83, 3.93, 0.5]"
45,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 12 Watch replay,Michael Rodrigues,"[3.43, 0.5, 2.33, 0.9, 5.27, 0.33, 0.97, 1.07, 4.63, 2.73, 7.0, 3.8]"
46,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 12 Watch replay,Kelly Slater,"[5.67, 2.43, 1.6, 5.33, 1.5, 3.63, 4.57]"
47,2019,MEO Rip Curl Pro Portugal,Seeding Round,Heat 12 Watch replay,Michel Bourez,"[4.33, 3.73, 3.57, 3.73, 0.37, 0.93, 1.8, 3.33]"
48,2019,MEO Rip Curl Pro Portugal,Round of 32,Heat 1 Watch replay,Jordy Smith,"[2.17, 4.5, 3.17, 4.07, 1.27, 1.4]"
49,2019,MEO Rip Curl Pro Portugal,Round of 32,Heat 1 Watch replay,Crosby Colapinto,"[1.6, 1.57, 0.17, 0.37, 0.3, 1.43, 0.93]"
50,2019,MEO Rip Curl Pro Portugal,Round of 32,Heat 2 ,Griffin Colapinto,"[0.93, 1.2, 0.7, 3.6, 0.5, 4.3, 0.3, 6.5]"
51,2019,MEO Rip Curl Pro Portugal,Round of 32,Heat 2 ,Adrian Buchan,"[0.5, 1.5, 1.0, 1.33, 4.17, 0.3, 0.83, 1.83, 0.3, 3.37, 0.17]"
52,2019,MEO Rip Curl Pro Portugal,Round of 32,Heat 3 ,Kolohe Andino,"[1.0, 0.73, 1.1, 3.97, 1.77, 0.87, 6.83, 0.2, 5.0, 0.57]"
53,2019,MEO Rip Curl Pro Portugal,Round of 32,Heat 3 ,Jadson Andre,"[0.57, 0.43, 0.93, 3.67, 1.0, 0.5, 4.5, 0.43, 1.03, 0.5, 2.0, 1.1]"
54,2019,MEO Rip Curl Pro Portugal,Round of 32,Heat 4 ,Michael Rodrigues,"[2.5, 0.73, 0.43, 0.3, 1.43, 4.5, 4.17, 0.77, 0.73, 0.5, 0.5, 4.77]"
55,2019,MEO Rip Curl Pro Portugal,Round of 32,Heat 4 ,Deivid Silva,"[4.67, 2.17, 2.6, 2.17]"
56,2019,MEO Rip Curl Pro Portugal,Round of 32,Heat 5 ,Filipe Toledo,"[6.93, 4.33, 2.57, 5.2, 0.87, 7.67, 0.5, 0.37, 0.33, 0.6, 5.7, 0.6]"
